OP CODE,OP TYPE,DEVICE ID,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,CORE COUNT,DEVICE KERNEL DURATION [ns]
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512883
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,141236
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,87853
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,85681
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2567947
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48747
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,257246
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1186175
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1341988
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,230401
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,176335
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469357
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470736
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186963
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,430356
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1202490
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1306833
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,233793
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,176385
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512417
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,139229
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,87719
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,87076
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2582996
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48608
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,258106
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1250631
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1319212
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,229804
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,169275
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469505
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469430
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186861
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,428407
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1195596
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1306670
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,225176
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,170021
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512962
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,135324
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84955
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84050
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2566997
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,49362
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,259238
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1188076
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1328090
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,232067
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,169760
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469808
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469444
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186919
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,428881
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1188401
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1299472
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,230187
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,179832
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512948
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,138954
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,86399
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,86464
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2582188
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48659
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,259313
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1250276
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1314341
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,228848
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,171292
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469449
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470216
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186881
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429319
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187692
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1310071
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,215299
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161301
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,513759
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,134308
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,82564
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,81300
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2567801
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,46739
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,256266
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1186375
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1295923
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,219265
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,173230
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470259
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470398
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186947
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,428205
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187176
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1289353
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,215822
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,165451
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512345
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,135718
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84168
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,83058
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2582765
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,49453
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,257653
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1203162
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1301024
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,222829
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,178160
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470011
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470853
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186973
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429315
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1222894
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1272713
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,215711
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,166070
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512084
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,137037
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84234
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84699
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2567479
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48536
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,258907
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1237463
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1362444
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,231867
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,173118
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,471207
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469326
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186787
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,431328
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1223438
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1319105
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,232979
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,173105
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,513210
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,137967
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84133
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84556
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2584410
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,49537
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,257025
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1229560
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1318672
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,227527
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,171356
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,467850
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470079
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186963
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,428437
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1223731
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1339638
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,232929
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,175541
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,511696
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,140679
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84058
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84269
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2569019
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48665
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,256897
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187568
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1316380
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,233591
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,174176
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,468761
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470717
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186807
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429621
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187375
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1290343
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,229756
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,181356
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,511142
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,139429
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,85129
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,86430
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2583613
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,50336
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,258054
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1234913
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1297965
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,231487
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,176419
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470468
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469484
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186939
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429607
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1194866
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1327857
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,231413
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,177449
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,513474
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,135911
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,83709
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,83826
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2568206
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,49179
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,256864
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1186818
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1309826
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,232496
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,176506
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,471062
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470497
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186790
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429379
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1214515
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1301189
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,232195
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,176435
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,511298
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,139784
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,85599
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,85490
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2585147
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,47982
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,258096
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1188083
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1329513
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,221584
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,169268
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470668
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469884
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,187085
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,430625
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1259916
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1387426
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,230951
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,174175
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512278
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,136896
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84315
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,83907
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2567818
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48814
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,256766
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1571402
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1478399
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,234196
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,175460
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,468511
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,467734
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,187084
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429829
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1265798
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1324296
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,226835
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,173694
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512944
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,133502
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,82176
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,82168
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2581417
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48980
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,256999
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187099
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1337678
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,230212
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,174739
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469136
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469390
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186853
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,428843
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1229471
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1316620
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,226906
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,172981
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512739
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,137255
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,85176
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,85214
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2568670
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48356
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,258404
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1209706
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1323834
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,230695
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,171968
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,471227
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,471190
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186801
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,430992
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1217570
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1321357
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,231055
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,173093
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512081
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,141210
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84255
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84990
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2583936
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48939
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,258933
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1215248
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1328946
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,227909
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,175602
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,468921
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470747
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186865
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,430441
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1203638
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1313955
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,231719
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,172304
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512795
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,132889
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,82919
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,82898
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2567594
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48454
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,257576
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1186876
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1299156
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,231696
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,175124
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,471298
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470464
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186840
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,428137
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187316
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1285818
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,232398
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,174963
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,511441
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,138124
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84670
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,85877
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2585593
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48829
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,259149
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1229861
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1317622
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,231210
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,178590
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469542
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469310
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,187019
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,431985
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187076
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1265485
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,216703
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,164762
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,511467
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,135405
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,81530
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,82186
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2566501
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,47765
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,258266
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1186346
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1293152
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,225268
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,173716
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,468404
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469509
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186867
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,428633
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187098
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1313425
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,229566
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,173507
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512940
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,141976
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,86310
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,85207
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2581270
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,49441
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,256410
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1238072
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1329699
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,226889
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,171306
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,471163
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469064
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,187081
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429978
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1209142
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1330757
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,231630
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,172745
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,511989
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,137964
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84898
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,82861
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2567936
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48383
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,258575
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187487
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1293910
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,230684
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,172627
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470113
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469184
