OP CODE,OP TYPE,DEVICE ID,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,CORE COUNT,DEVICE KERNEL DURATION [ns]
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1253387
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,198812
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,154873
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1706242
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,477750
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,288795
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,294781
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9222150
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,168774
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,612500
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,200381
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,154837
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462909
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462770
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735343
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1250236
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,198074
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,156034
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1707341
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,474537
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,294289
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,296980
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9233675
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,170672
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,615550
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,207472
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161587
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465029
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462230
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735575
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1256530
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,197321
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,158030
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1705064
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,472737
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,292504
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,295266
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9206903
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,169570
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613705
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,198191
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,154844
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462773
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1463177
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735553
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1254368
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,197844
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,156041
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1703189
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,480944
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,289863
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,294405
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9221641
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,168282
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613268
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,199683
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,156504
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464210
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462428
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,736688
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1250044
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,197252
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,158145
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1705820
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,477210
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,292948
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,293844
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9185906
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,166148
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,614564
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,207241
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,158461
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464476
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462217
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735167
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1257853
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,199951
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,154924
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1706727
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,470873
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,291453
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,296361
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9210364
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,169168
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613939
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,199969
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,159201
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462544
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462194
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735457
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1251136
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,198989
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,153695
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1702765
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,477057
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,294016
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,293029
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9219156
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,165451
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,612511
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,200835
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161680
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464438
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1463713
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735465
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1256037
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,200492
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,158201
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,231475
UntilizeDeviceOperation,tt_dnn_device,0,0,2,104,162956
ReshapeViewDeviceOperation,tt_dnn_device,0,0,2,110,159310
TilizeDeviceOperation,tt_dnn_device,0,0,2,105,194150
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1902164
UnaryDeviceOperation,tt_dnn_device,0,0,2,110,337085
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,509528
CopyDeviceOperation,tt_dnn_device,0,0,2,110,34166
