OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,DEVICE ARCH,ATTRIBUTES,MATH FIDELITY,CORE COUNT,AVAILABLE WORKER CORE COUNT,SUB DEVICE ID,PARALLELIZATION STRATEGY,HOST START TS,HOST END TS,HOST DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns],DEVICE FW DURATION [ns],DEVICE KERNEL DURATION [ns],DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DURATION PER CORE MIN [ns],DEVICE KERNEL DURATION PER CORE MAX [ns],DEVICE KERNEL DURATION PER CORE AVG [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],DEVICE COMPUTE CB WAIT FRONT [ns],DEVICE COMPUTE CB RESERVE BACK [ns],DISPATCH TOTAL CQ CMD OP TIME [ns],DISPATCH GO SEND WAIT TIME [ns],INPUT_0_W_PAD[LOGICAL],INPUT_0_Z_PAD[LOGICAL],INPUT_0_Y_PAD[LOGICAL],INPUT_0_X_PAD[LOGICAL],INPUT_0_LAYOUT,INPUT_0_DATATYPE,INPUT_0_MEMORY,INPUT_1_W_PAD[LOGICAL],INPUT_1_Z_PAD[LOGICAL],INPUT_1_Y_PAD[LOGICAL],INPUT_1_X_PAD[LOGICAL],INPUT_1_LAYOUT,INPUT_1_DATATYPE,INPUT_1_MEMORY,OUTPUT_0_W_PAD[LOGICAL],OUTPUT_0_Z_PAD[LOGICAL],OUTPUT_0_Y_PAD[LOGICAL],OUTPUT_0_X_PAD[LOGICAL],OUTPUT_0_LAYOUT,OUTPUT_0_DATATYPE,OUTPUT_0_MEMORY,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,COMPUTE KERNEL SOURCE,COMPUTE KERNEL HASH,DATA MOVEMENT KERNEL SOURCE,DATA MOVEMENT KERNEL HASH,PROGRAM HASH,PROGRAM CACHE HIT,TENSIX DM 0 MAX KERNEL SIZE [B],TENSIX DM 1 MAX KERNEL SIZE [B],TENSIX COMPUTE 0 MAX KERNEL SIZE [B],TENSIX COMPUTE 1 MAX KERNEL SIZE [B],TENSIX COMPUTE 2 MAX KERNEL SIZE [B],ACTIVE ETH DM 0 MAX KERNEL SIZE [B],ACTIVE ETH DM 1 MAX KERNEL SIZE [B],IDLE ETH DM 0 MAX KERNEL SIZE [B],IDLE ETH DM 1 MAX KERNEL SIZE [B],PM IDEAL [ns],PM COMPUTE [ns],PM BANDWIDTH [ns],PM REQ I BW,PM REQ O BW,PM FPU UTIL (%),NOC UTIL (%),MULTICAST NOC UTIL (%),DRAM BW UTIL (%),DRAM BW UTIL PER CTRL (%),ETH BW UTIL (%),NPE CONG IMPACT (%),TT_DNN_DEVICE_OP_TT_HOST_FUNC [ns]
EmbeddingsDeviceOperation,tt_dnn_device,154627,3,blackhole,{'embeddings_type': 'EmbeddingsType::GENERIC'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0;per_core_allocation=0)'; 'pad_token': 'std::nullopt'; 'tilized': 'true'},HiFi4,1,110,,,3263105611,3263106032,421,8935961010976,8935961015774,9421,9427,3554,3018,3012,,,,50,2979,1741,1822,165,1944,,,,,,1[1],1[1],1[1],32[32],ROW_MAJOR,UINT32,DEV_0_DRAM_INTERLEAVED,1[1],1[1],131072[131072],256[256],ROW_MAJOR,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1[1],1[1],32[32],256[256],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,['ttnn/cpp/ttnn/operations/data_movement/tilize/device/kernels/compute/tilize.cpp'],['tilize/1883113549092967117/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/embedding/device/kernels/dataflow/embeddings_tilize.cpp'],['writer_unary_interleaved_start_id/17379425957123616916/'; 'embeddings_tilize/16389043569753230323/'],2884466655117215699,False,1000,948,1220,804,2084,0,0,0,0,1,1,1,[],[],0.033,,,,,,,421
TransposeDeviceOperation,tt_dnn_device,155651,3,blackhole,{'dim': 'TransposeOpDim::HC'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0;per_core_allocation=0)'; 'pad_value': '0'},,110,110,,,3263116723,3263117103,380,8935961031106,8935961036683,11947,11947,4131,3539,3539,,,,164,3524,1000,,,,,,,,,1[1],1[1],32[32],256[256],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,1[1],32[32],32[1],256[256],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/writer_unary_transpose_hc_interleaved_tiled_padding_aware.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/reader_unary_transpose_hc_interleaved_tiled_padding_aware.cpp'],['writer_unary_transpose_hc_interleaved_tiled_padding_aware/3592149805530130016/'; 'reader_unary_transpose_hc_interleaved_tiled_padding_aware/3278640446294112578/'],11093648575313324181,False,1216,1040,0,0,0,0,0,0,0,2059,2059,953,[7.957260608673096],[254.63233947753906],58.18,,,,,,,380
SliceDeviceOperation,tt_dnn_device,156675,3,blackhole,{'num_devices': 'std::nullopt'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0;per_core_allocation=0)'; 'slice_dim': 'std::nullopt'; 'slice_end': 'Shape([1; 32; 32; 128])'; 'slice_start': 'Shape([0; 0; 0; 0])'; 'step': 'Shape([1; 1; 1; 1])'; 'sub_core_grids': 'std::nullopt'; 'use_tensor_args': 'false'},,110,110,,,3263124057,3263124688,631,8935961041313,8935961045629,4036,4036,3197,2596,2596,,,,164,2593,2332,,,,,,,,,1[1],32[32],32[1],256[256],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,1[1],32[32],32[32],128[128],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/reader_unary_unpad_dims_interleaved_start_id.cpp'],['writer_unary_interleaved_start_id/17872786682307166113/'; 'reader_unary_unpad_dims_interleaved_start_id/5783004548399313417/'],13405722893863627506,False,1000,1028,0,0,0,0,0,0,0,1207,1207,953,[434.3728332519531],[217.18641662597656],46.495,,,,,,,631
InterleavedToShardedDeviceOperation,tt_dnn_device,157699,3,blackhole,"{'keep_l1_aligned': 'false'; 'output_dtype': 'DataType::BFLOAT16'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec{grid=[{""start"":{""x"":0;""y"":0};""end"":{""x"":0;""y"":0}; {""start"":{""x"":0;""y"":1};""end"":{""x"":0;""y"":1}; {""start"":{""x"":0;""y"":2};""end"":{""x"":0;""y"":2}; {""start"":{""x"":1;""y"":0};""end"":{""x"":1;""y"":0}; {""start"":{""x"":1;""y"":1};""end"":{""x"":1;""y"":1}; {""start"":{""x"":1;""y"":2};""end"":{""x"":1;""y"":2}; {""start"":{""x"":2;""y"":0};""end"":{""x"":2;""y"":0}; {""start"":{""x"":2;""y"":1};""end"":{""x"":2;""y"":1}; {""start"":{""x"":2;""y"":2};""end"":{""x"":2;""y"":2}; {""start"":{""x"":3;""y"":0};""end"":{""x"":3;""y"":0}; {""start"":{""x"":3;""y"":1};""end"":{""x"":3;""y"":1}; {""start"":{""x"":3;""y"":2};""end"":{""x"":3;""y"":2}; {""start"":{""x"":4;""y"":0};""end"":{""x"":4;""y"":0}; {""start"":{""x"":4;""y"":1};""end"":{""x"":4;""y"":1}; {""start"":{""x"":4;""y"":2};""end"":{""x"":4;""y"":2}; {""start"":{""x"":5;""y"":0};""end"":{""x"":5;""y"":0}; {""start"":{""x"":5;""y"":1};""end"":{""x"":5;""y"":1}; {""start"":{""x"":5;""y"":2};""end"":{""x"":5;""y"":2}; {""start"":{""x"":6;""y"":0};""end"":{""x"":6;""y"":0}; {""start"":{""x"":6;""y"":1};""end"":{""x"":6;""y"":1}; {""start"":{""x"":6;""y"":2};""end"":{""x"":6;""y"":2}; {""start"":{""x"":7;""y"":0};""end"":{""x"":7;""y"":0}; {""start"":{""x"":7;""y"":1};""end"":{""x"":7;""y"":1}; {""start"":{""x"":7;""y"":2};""end"":{""x"":7;""y"":2}; {""start"":{""x"":8;""y"":0};""end"":{""x"":8;""y"":0}; {""start"":{""x"":8;""y"":1};""end"":{""x"":8;""y"":1}; {""start"":{""x"":8;""y"":2};""end"":{""x"":8;""y"":2}; {""start"":{""x"":9;""y"":0};""end"":{""x"":9;""y"":0}; {""start"":{""x"":9;""y"":1};""end"":{""x"":9;""y"":1}; {""start"":{""x"":9;""y"":2};""end"":{""x"":9;""y"":2}; {""start"":{""x"":10;""y"":0};""end"":{""x"":10;""y"":0}; {""start"":{""x"":10;""y"":1};""end"":{""x"":10;""y"":1}]; shape=[32; 128]; orientation=ShardOrientation::ROW_MAJOR};nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0;per_core_allocation=0)'}",,32,110,,,3263136731,3263137192,461,8935961055208,8935961058067,8018,8018,2118,1195,1195,,,,161,1192,1171,,,,,,,,,1[1],32[32],32[1],128[128],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,1[1],32[32],32[1],128[128],TILE,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reader_unary_sharded_blocks_interleaved_start_id.cpp'],['writer_unary_sharded/2816079715866797849/'; 'reader_unary_sharded_blocks_interleaved_start_id/13575281725531493021/'],3818893462322974683,False,444,876,0,0,0,0,0,0,0,1,1,1,[],[],0.084,,,,,,,461
SliceDeviceOperation,tt_dnn_device,158723,3,blackhole,{'num_devices': 'std::nullopt'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0;per_core_allocation=0)'; 'slice_dim': 'std::nullopt'; 'slice_end': 'Shape([1; 32; 32; 256])'; 'slice_start': 'Shape([0; 0; 0; 128])'; 'step': 'Shape([1; 1; 1; 1])'; 'sub_core_grids': 'std::nullopt'; 'use_tensor_args': 'false'},,110,110,,,3263145768,3263146379,611,8935961068834,8935961073197,8570,8570,3232,2641,2641,,,,167,2641,2409,,,,,,,,,1[1],32[32],32[1],256[256],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,1[1],32[32],32[32],128[128],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/reader_unary_unpad_dims_interleaved_start_id.cpp'],['writer_unary_interleaved_start_id/17872786682307166113/'; 'reader_unary_unpad_dims_interleaved_start_id/5783004548399313417/'],12843380687060980844,False,1000,1028,0,0,0,0,0,0,0,1207,1207,953,[434.3728332519531],[217.18641662597656],45.702,,,,,,,611
InterleavedToShardedDeviceOperation,tt_dnn_device,159747,3,blackhole,"{'keep_l1_aligned': 'false'; 'output_dtype': 'DataType::BFLOAT16'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec{grid=[{""start"":{""x"":0;""y"":0};""end"":{""x"":0;""y"":0}; {""start"":{""x"":0;""y"":1};""end"":{""x"":0;""y"":1}; {""start"":{""x"":0;""y"":2};""end"":{""x"":0;""y"":2}; {""start"":{""x"":1;""y"":0};""end"":{""x"":1;""y"":0}; {""start"":{""x"":1;""y"":1};""end"":{""x"":1;""y"":1}; {""start"":{""x"":1;""y"":2};""end"":{""x"":1;""y"":2}; {""start"":{""x"":2;""y"":0};""end"":{""x"":2;""y"":0}; {""start"":{""x"":2;""y"":1};""end"":{""x"":2;""y"":1}; {""start"":{""x"":2;""y"":2};""end"":{""x"":2;""y"":2}; {""start"":{""x"":3;""y"":0};""end"":{""x"":3;""y"":0}; {""start"":{""x"":3;""y"":1};""end"":{""x"":3;""y"":1}; {""start"":{""x"":3;""y"":2};""end"":{""x"":3;""y"":2}; {""start"":{""x"":4;""y"":0};""end"":{""x"":4;""y"":0}; {""start"":{""x"":4;""y"":1};""end"":{""x"":4;""y"":1}; {""start"":{""x"":4;""y"":2};""end"":{""x"":4;""y"":2}; {""start"":{""x"":5;""y"":0};""end"":{""x"":5;""y"":0}; {""start"":{""x"":5;""y"":1};""end"":{""x"":5;""y"":1}; {""start"":{""x"":5;""y"":2};""end"":{""x"":5;""y"":2}; {""start"":{""x"":6;""y"":0};""end"":{""x"":6;""y"":0}; {""start"":{""x"":6;""y"":1};""end"":{""x"":6;""y"":1}; {""start"":{""x"":6;""y"":2};""end"":{""x"":6;""y"":2}; {""start"":{""x"":7;""y"":0};""end"":{""x"":7;""y"":0}; {""start"":{""x"":7;""y"":1};""end"":{""x"":7;""y"":1}; {""start"":{""x"":7;""y"":2};""end"":{""x"":7;""y"":2}; {""start"":{""x"":8;""y"":0};""end"":{""x"":8;""y"":0}; {""start"":{""x"":8;""y"":1};""end"":{""x"":8;""y"":1}; {""start"":{""x"":8;""y"":2};""end"":{""x"":8;""y"":2}; {""start"":{""x"":9;""y"":0};""end"":{""x"":9;""y"":0}; {""start"":{""x"":9;""y"":1};""end"":{""x"":9;""y"":1}; {""start"":{""x"":9;""y"":2};""end"":{""x"":9;""y"":2}; {""start"":{""x"":10;""y"":0};""end"":{""x"":10;""y"":0}; {""start"":{""x"":10;""y"":1};""end"":{""x"":10;""y"":1}]; shape=[32; 128]; orientation=ShardOrientation::ROW_MAJOR};nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0;per_core_allocation=0)'}",,32,110,,,3263158482,3263158863,381,8935961084544,8935961087293,9324,9324,2036,1110,1110,,,,161,1110,1082,,,,,,,,,1[1],32[32],32[1],128[128],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,1[1],32[32],32[1],128[128],TILE,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reader_unary_sharded_blocks_interleaved_start_id.cpp'],['writer_unary_sharded/2816079715866797849/'; 'reader_unary_sharded_blocks_interleaved_start_id/13575281725531493021/'],3818893462322974683,False,444,876,0,0,0,0,0,0,0,1,1,1,[],[],0.09,,,,,,,381
EmbeddingsDeviceOperation,tt_dnn_device,160771,3,blackhole,{'embeddings_type': 'EmbeddingsType::GENERIC'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0;per_core_allocation=0)'; 'pad_token': 'std::nullopt'; 'tilized': 'true'},HiFi4,1,110,,,3263171888,3263172319,431,8935961099261,8935961104077,9395,9395,3567,3037,3036,,,,82,2976,1756,1830,129,1915,,,,,,1[1],1[1],1[1],32[32],ROW_MAJOR,UINT32,DEV_0_DRAM_INTERLEAVED,1[1],1[1],131072[131072],256[256],ROW_MAJOR,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1[1],1[1],32[32],256[256],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,['ttnn/cpp/ttnn/operations/data_movement/tilize/device/kernels/compute/tilize.cpp'],['tilize/1883113549092967117/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/embedding/device/kernels/dataflow/embeddings_tilize.cpp'],['writer_unary_interleaved_start_id/17379425957123616916/'; 'embeddings_tilize/16389043569753230323/'],2884466655117215699,False,1000,948,1220,804,2084,0,0,0,0,1,1,1,[],[],0.033,,,,,,,431
TransposeDeviceOperation,tt_dnn_device,161795,3,blackhole,{'dim': 'TransposeOpDim::HC'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0;per_core_allocation=0)'; 'pad_value': '0'},,110,110,,,3263183229,3263183670,441,8935961120854,8935961126503,13030,13030,4184,3582,3582,,,,161,3569,1040,,,,,,,,,1[1],1[1],32[32],256[256],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,1[1],32[32],32[1],256[256],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/writer_unary_transpose_hc_interleaved_tiled_padding_aware.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/reader_unary_transpose_hc_interleaved_tiled_padding_aware.cpp'],['writer_unary_transpose_hc_interleaved_tiled_padding_aware/3592149805530130016/'; 'reader_unary_transpose_hc_interleaved_tiled_padding_aware/3278640446294112578/'],11093648575313324181,False,1216,1040,0,0,0,0,0,0,0,2059,2059,953,[7.957260608673096],[254.63233947753906],57.482,,,,,,,441
SliceDeviceOperation,tt_dnn_device,162819,3,blackhole,{'num_devices': 'std::nullopt'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0;per_core_allocation=0)'; 'slice_dim': 'std::nullopt'; 'slice_end': 'Shape([1; 32; 32; 128])'; 'slice_start': 'Shape([0; 0; 0; 0])'; 'step': 'Shape([1; 1; 1; 1])'; 'sub_core_grids': 'std::nullopt'; 'use_tensor_args': 'false'},,110,110,,,3263190884,3263191525,641,8935961131553,8935961135794,4330,4330,3141,2559,2559,,,,167,2559,2334,,,,,,,,,1[1],32[32],32[1],256[256],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,1[1],32[32],32[32],128[128],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/reader_unary_unpad_dims_interleaved_start_id.cpp'],['writer_unary_interleaved_start_id/17872786682307166113/'; 'reader_unary_unpad_dims_interleaved_start_id/5783004548399313417/'],13405722893863627506,False,1000,1028,0,0,0,0,0,0,0,1207,1207,953,[434.3728332519531],[217.18641662597656],47.167,,,,,,,641
InterleavedToShardedDeviceOperation,tt_dnn_device,163843,3,blackhole,"{'keep_l1_aligned': 'false'; 'output_dtype': 'DataType::BFLOAT16'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec{grid=[{""start"":{""x"":0;""y"":0};""end"":{""x"":0;""y"":0}; {""start"":{""x"":0;""y"":1};""end"":{""x"":0;""y"":1}; {""start"":{""x"":0;""y"":2};""end"":{""x"":0;""y"":2}; {""start"":{""x"":1;""y"":0};""end"":{""x"":1;""y"":0}; {""start"":{""x"":1;""y"":1};""end"":{""x"":1;""y"":1}; {""start"":{""x"":1;""y"":2};""end"":{""x"":1;""y"":2}; {""start"":{""x"":2;""y"":0};""end"":{""x"":2;""y"":0}; {""start"":{""x"":2;""y"":1};""end"":{""x"":2;""y"":1}; {""start"":{""x"":2;""y"":2};""end"":{""x"":2;""y"":2}; {""start"":{""x"":3;""y"":0};""end"":{""x"":3;""y"":0}; {""start"":{""x"":3;""y"":1};""end"":{""x"":3;""y"":1}; {""start"":{""x"":3;""y"":2};""end"":{""x"":3;""y"":2}; {""start"":{""x"":4;""y"":0};""end"":{""x"":4;""y"":0}; {""start"":{""x"":4;""y"":1};""end"":{""x"":4;""y"":1}; {""start"":{""x"":4;""y"":2};""end"":{""x"":4;""y"":2}; {""start"":{""x"":5;""y"":0};""end"":{""x"":5;""y"":0}; {""start"":{""x"":5;""y"":1};""end"":{""x"":5;""y"":1}; {""start"":{""x"":5;""y"":2};""end"":{""x"":5;""y"":2}; {""start"":{""x"":6;""y"":0};""end"":{""x"":6;""y"":0}; {""start"":{""x"":6;""y"":1};""end"":{""x"":6;""y"":1}; {""start"":{""x"":6;""y"":2};""end"":{""x"":6;""y"":2}; {""start"":{""x"":7;""y"":0};""end"":{""x"":7;""y"":0}; {""start"":{""x"":7;""y"":1};""end"":{""x"":7;""y"":1}; {""start"":{""x"":7;""y"":2};""end"":{""x"":7;""y"":2}; {""start"":{""x"":8;""y"":0};""end"":{""x"":8;""y"":0}; {""start"":{""x"":8;""y"":1};""end"":{""x"":8;""y"":1}; {""start"":{""x"":8;""y"":2};""end"":{""x"":8;""y"":2}; {""start"":{""x"":9;""y"":0};""end"":{""x"":9;""y"":0}; {""start"":{""x"":9;""y"":1};""end"":{""x"":9;""y"":1}; {""start"":{""x"":9;""y"":2};""end"":{""x"":9;""y"":2}; {""start"":{""x"":10;""y"":0};""end"":{""x"":10;""y"":0}; {""start"":{""x"":10;""y"":1};""end"":{""x"":10;""y"":1}]; shape=[32; 128]; orientation=ShardOrientation::ROW_MAJOR};nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0;per_core_allocation=0)'}",,32,110,,,3263203548,3263204019,471,8935961145761,8935961148549,8313,8313,2065,1136,1136,,,,162,1127,1105,,,,,,,,,1[1],32[32],32[1],128[128],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,1[1],32[32],32[1],128[128],TILE,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reader_unary_sharded_blocks_interleaved_start_id.cpp'],['writer_unary_sharded/2816079715866797849/'; 'reader_unary_sharded_blocks_interleaved_start_id/13575281725531493021/'],3818893462322974683,False,444,876,0,0,0,0,0,0,0,1,1,1,[],[],0.088,,,,,,,471
SliceDeviceOperation,tt_dnn_device,164867,3,blackhole,{'num_devices': 'std::nullopt'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0;per_core_allocation=0)'; 'slice_dim': 'std::nullopt'; 'slice_end': 'Shape([1; 32; 32; 256])'; 'slice_start': 'Shape([0; 0; 0; 128])'; 'step': 'Shape([1; 1; 1; 1])'; 'sub_core_grids': 'std::nullopt'; 'use_tensor_args': 'false'},,110,110,,,3263211463,3263212054,591,8935961159540,8935961163956,8746,8746,3271,2673,2673,,,,166,2673,2384,,,,,,,,,1[1],32[32],32[1],256[256],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,1[1],32[32],32[32],128[128],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/reader_unary_unpad_dims_interleaved_start_id.cpp'],['writer_unary_interleaved_start_id/17872786682307166113/'; 'reader_unary_unpad_dims_interleaved_start_id/5783004548399313417/'],12843380687060980844,False,1000,1028,0,0,0,0,0,0,0,1207,1207,953,[434.3728332519531],[217.18641662597656],45.155,,,,,,,591
