formats.input_A,formats.input_B,formats.register_A,formats.register_B,formats.output,formats.sfpu_math,unpack_to_dest,dest_acc,speed_of_light,math_fidelity,dest_sync,throttle_level,unpack_transpose_faces,num_faces,num_faces_A,num_faces_B,loop_factor,tile_cnt,c_dimm,r_dimm,k_dimm,marker,mean(L1_TO_L1),TEXT_SIZE(L1_TO_L1),test,dst_index,unpack_transpose_within_face,partial_a,partial_face_pack,partial_b,partial_face_math,in0_r_dim,in0_c_dim,in1_r_dim,in1_c_dim,cfg,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
Float16_b,Float16_b,Float16_b,Float16_b,Bfp8_b,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi4,DestSync.Half,0,Transpose.No,2,2,4,1024,4,4,1,1,TILE_LOOP,229533.0,14895,perf_math_matmul,0.0,Transpose.No,True,True,False,False,16.0,32.0,32.0,32.0,ac2a519740bc,229533,228832,228606,229752,229033,228606,229755,229544,228372,228372
Float16_b,Float16_b,Float16_b,Float16_b,Bfp8_b,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi4,DestSync.Half,0,Transpose.No,2,2,4,1024,4,4,1,1,TILE_LOOP,229752.0,14895,perf_math_matmul,4.0,Transpose.No,True,True,False,False,16.0,32.0,32.0,32.0,3003d99ae0ae,229752,228964,229237,229752,229151,228284,229387,228995,229755,229604
Float16_b,Float16_b,Float16_b,Float16_b,Bfp8_b,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi4,DestSync.Half,0,Transpose.No,2,2,4,1024,3,3,1,1,TILE_LOOP,180574.0,14895,perf_math_matmul,5.0,Transpose.No,True,True,False,False,16.0,32.0,32.0,32.0,622d5fb7886c,180574,180578,181400,181014,180574,180575,180575,180575,180574,181571
Float16_b,Float16_b,Float16_b,Float16_b,Bfp8_b,Float16_b,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118208.0,14915,perf_math_matmul,0.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,ad4c6d9151bf,118208,118208,118208,118033,118208,118208,118208,118033,118256,118303
Float16_b,Float16_b,Float16_b,Float16_b,Bfp8_b,Float16_b,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118157.0,14915,perf_math_matmul,0.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,25a3efa2fcf5,118157,118157,118081,118320,118320,118320,118157,118157,118157,118157
Float16_b,Float16_b,Float16_b,Float16_b,Bfp8_b,Float16_b,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118229.0,14915,perf_math_matmul,14.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,0dca66c7c9d1,118229,118320,118320,118157,118320,118157,118081,118157,118157,118320
Float16_b,Float16_b,Float16_b,Float16_b,Bfp8_b,Float16_b,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118033.0,14915,perf_math_matmul,15.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,76124a4ce84a,118033,118208,118303,118303,118033,118208,118208,118033,118208,118208
Float16_b,Float16_b,Float16_b,Float16_b,Bfp8_b,Float16_b,False,DestAccumulation.Yes,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118237.0,14975,perf_math_matmul,0.0,Transpose.No,True,True,False,True,4.0,32.0,32.0,32.0,eb1e271506d8,118237,118190,118117,118117,118117,118117,118190,118117,118218,118190
Float16_b,Float16_b,Float16_b,Float16_b,Bfp8_b,Float16_b,False,DestAccumulation.Yes,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118167.0,14975,perf_math_matmul,0.0,Transpose.No,True,True,False,True,4.0,32.0,32.0,32.0,6f00909cb27e,118167,118286,118167,118286,118286,118286,118286,118167,118286,118286
Float16_b,Float16_b,Float16_b,Float16_b,Bfp8_b,Float16_b,False,DestAccumulation.Yes,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118286.0,14975,perf_math_matmul,6.0,Transpose.No,True,True,False,True,4.0,32.0,32.0,32.0,ec892a66064e,118286,118286,118167,118167,118167,118167,118167,118286,118168,118286
Float16_b,Float16_b,Float16_b,Float16_b,Float16,Float16_b,False,DestAccumulation.Yes,False,MathFidelity.HiFi4,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118319.0,14987,perf_math_matmul,7.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,64ca74e435fe,118319,118319,118319,118367,118367,118319,118367,118348,118319,118160
Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi3,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118230.0,14927,perf_math_matmul,15.0,Transpose.No,True,True,False,True,4.0,32.0,32.0,32.0,34d6be49b7e5,118230,118308,118308,118308,118226,118226,118226,118180,118308,118226
Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi3,DestSync.Half,0,Transpose.No,2,2,4,1024,4,4,1,1,TILE_LOOP,196142.0,14895,perf_math_matmul,4.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,9370a4c0b1c8,196142,196674,196674,196674,196628,196636,196675,196673,196676,196676
Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118243.0,14987,perf_math_matmul,0.0,Transpose.No,True,True,False,True,4.0,32.0,32.0,32.0,1764f88f2649,118243,118131,118243,118243,118123,118131,118243,118123,118123,118123
Float16_b,Float16_b,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118128.0,14927,perf_math_matmul,0.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,6530351fe556,118128,118292,118128,118128,118292,118292,118128,118128,118128,118128
Float16_b,Float16_b,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118162.0,14927,perf_math_matmul,0.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,3abf83db29f0,118162,118329,118162,118205,118162,118205,118162,118205,118205,118205
Float16_b,Float16_b,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118128.0,14927,perf_math_matmul,15.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,f0271dd74498,118128,118128,118128,118128,118128,118292,118128,118292,118128,118128
Float16_b,Float16_b,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi2,DestSync.Half,0,Transpose.No,2,2,4,1024,3,3,1,1,TILE_LOOP,181808.0,14895,perf_math_matmul,0.0,Transpose.No,True,True,False,True,8.0,32.0,32.0,32.0,e1303d7a1814,181808,181720,181749,181627,181828,181703,181925,181630,181684,181810
Float16_b,Float16_b,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi3,DestSync.Half,0,Transpose.No,2,2,4,1024,4,4,1,1,TILE_LOOP,194955.0,14895,perf_math_matmul,0.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,028c45ed2ff7,194955,196701,196672,196299,196659,196678,196681,194978,196682,195866
Float16_b,Float16_b,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi3,DestSync.Half,0,Transpose.No,2,2,4,1024,4,4,1,1,TILE_LOOP,196680.0,14895,perf_math_matmul,4.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,32d72c159279,196680,196673,196693,196677,194954,196677,196677,196674,196675,196678
Float16_b,Float16_b,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118207.0,14987,perf_math_matmul,7.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,9051f75264cd,118207,118207,118207,118291,118296,118207,118096,118207,118207,118296
Float16_b,Float16_b,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.Yes,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118018.0,14975,perf_math_matmul,7.0,Transpose.No,True,True,False,True,8.0,32.0,32.0,32.0,6205bb4b2e5b,118018,118147,118189,118189,118189,118147,118189,118147,118189,118147
Float32,Float32,Tf32,Tf32,Bfp8_b,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118237.0,14987,perf_math_matmul,7.0,Transpose.No,True,True,False,True,8.0,32.0,32.0,32.0,4f1dd5a5fc2f,118237,118371,118153,118237,118237,118153,118153,118237,118237,118237
Float32,Float32,Tf32,Tf32,Float16_b,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118211.0,14987,perf_math_matmul,0.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,cf4a776f5626,118211,118211,118068,118211,118067,118322,118238,118238,118211,118067
Float32,Float32,Tf32,Tf32,Float16_b,Tf32,False,DestAccumulation.Yes,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118532.0,14975,perf_math_matmul,0.0,Transpose.No,True,True,False,True,8.0,32.0,32.0,32.0,9676911eea03,118532,118106,118106,118106,118106,118106,118106,118106,118188,118188
Float32,Float32,Tf32,Tf32,Float16_b,Tf32,False,DestAccumulation.Yes,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118106.0,14975,perf_math_matmul,7.0,Transpose.No,True,True,False,True,8.0,32.0,32.0,32.0,6675638f66ce,118106,118188,118233,118106,118106,118106,118106,118106,118188,118188
Float32,Float32,Tf32,Tf32,Float32,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118183.0,14987,perf_math_matmul,7.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,6df8c43ae7d9,118183,118135,118135,118135,118183,118183,118183,118183,118135,118532
Float32,Float32,Tf32,Tf32,Float32,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Half,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,195707.0,14999,perf_math_matmul,0.0,Transpose.No,True,True,False,False,16.0,32.0,32.0,32.0,7898fdf9c30a,195707,195434,195592,195575,195844,195506,195549,195051,195316,195686
Float32,Float32,Tf32,Tf32,Float32,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Half,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,195659.0,14999,perf_math_matmul,2.0,Transpose.No,True,True,False,False,16.0,32.0,32.0,32.0,b1b201d68b7c,195659,195036,195848,195424,195496,195156,195551,195387,195334,195327
Float32,Float32,Tf32,Tf32,Float32,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi4,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118207.0,14987,perf_math_matmul,0.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,53c1dbe43dc1,118207,118207,118207,118207,118159,118207,118207,118159,118159,118282
