test,marker,run_type,cfg_broadcast_type,cfg_ct_dim,cfg_dest_acc,cfg_formats.input_A,cfg_formats.input_B,cfg_formats.output,cfg_formats.register_A,cfg_formats.register_B,cfg_formats.sfpu_math,cfg_loop_factor,cfg_math_fidelity,cfg_mathop,cfg_speed_of_light,cfg_tile_cnt,cfg_unpack_to_dest,n,median,mean,std,cv,min,max,spread,abs_spread,gate_delta_max_k1,gate_delta_max_k2,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,cfg_approx_mode,cfg_iterations,cfg_num_faces,cfg_num_faces_A,cfg_num_faces_B,cfg_unpack_transpose_faces,cfg_unpack_transpose_within_face,cfg_fast_mode,cfg_input_format,cfg_output_format,cfg_stable_sort,cfg_clamp_negative,cfg_block_ct_dim,cfg_block_rt_dim,cfg_full_ct_dim,cfg_full_rt_dim,cfg_c_dimm,cfg_dest_sync,cfg_dst_index,cfg_in0_c_dim,cfg_in0_r_dim,cfg_in1_c_dim,cfg_in1_r_dim,cfg_k_dimm,cfg_partial_a,cfg_partial_b,cfg_partial_face_math,cfg_partial_face_pack,cfg_r_dimm,cfg_throttle_level,cfg_math_transpose_faces,cfg_reduce_pool_type,cfg_binop_mathop,cfg_value_bits,cfg_ternary_mathop,cfg_ternary_scalar_bits,cfg_srca_reuse_count
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi4,,False,32,False,10,513.0,514.3,4.110960958218893,0.00799331316006,513.0,526.0,0.0253411306042884,13.0,0.0253411306042884,0.0126705653021442,513.0,513.0,513.0,526.0,513.0,513.0,513.0,513.0,513.0,513.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,32.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi3,,False,4,False,10,553.0,554.6,4.402019738458447,0.0079372876640072,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0144665461121157,553.0,567.0,553.0,553.0,553.0,553.0,553.0,555.0,553.0,553.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,4.0,DestSync.Half,,,,,,1.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi4,,False,4,False,10,553.0,554.4,4.427188724235731,0.0079855496468898,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0126582278481012,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,567.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,4.0,DestSync.Half,,,,,,1.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi2,,False,12,False,10,553.0,555.5,5.317685377847939,0.0095727909592222,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0226039783001808,553.0,564.0,553.0,553.0,553.0,567.0,553.0,553.0,553.0,553.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,4.0,DestSync.Half,,,,,,3.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi3,,False,12,False,10,553.0,554.4,4.427188724235731,0.0079855496468898,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0126582278481012,553.0,567.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,4.0,DestSync.Half,,,,,,3.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi4,,False,32,False,10,553.0,554.4,4.427188724235731,0.0079855496468898,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0126582278481012,567.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,4.0,DestSync.Half,,,,,,8.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi2,,False,15,False,10,553.0,554.6,4.402019738458447,0.0079372876640072,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0144665461121157,553.0,555.0,553.0,567.0,553.0,553.0,553.0,553.0,553.0,553.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,5.0,DestSync.Half,,,,,,3.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi4,,False,15,False,10,553.0,554.4,4.427188724235731,0.0079855496468898,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0126582278481012,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,567.0,553.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,5.0,DestSync.Half,,,,,,3.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi3,,False,160,False,10,553.0,555.8,5.902918298980975,0.0106205798830172,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0253164556962025,567.0,553.0,567.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,5.0,DestSync.Half,,,,,,32.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi3,,False,20,False,10,553.0,554.4,4.427188724235731,0.0079855496468898,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0126582278481012,567.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,5.0,DestSync.Half,,,,,,4.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi2,,False,12,False,10,553.0,556.0,5.830951894845301,0.01048732355188,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0253164556962025,567.0,553.0,553.0,553.0,553.0,553.0,555.0,553.0,553.0,567.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,6.0,DestSync.Half,,,,,,2.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi2,,False,18,False,10,553.0,554.4,4.427188724235731,0.0079855496468898,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0126582278481012,553.0,553.0,553.0,553.0,553.0,553.0,567.0,553.0,553.0,553.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,6.0,DestSync.Half,,,,,,3.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi3,,False,24,False,10,553.0,554.4,4.427188724235731,0.0079855496468898,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0126582278481012,553.0,553.0,553.0,553.0,553.0,567.0,553.0,553.0,553.0,553.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,6.0,DestSync.Half,,,,,,4.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi3,,False,21,False,10,553.0,554.4,4.427188724235731,0.0079855496468898,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0126582278481012,553.0,553.0,553.0,567.0,553.0,553.0,553.0,553.0,553.0,553.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,7.0,DestSync.Half,,,,,,3.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi3,,False,28,False,10,553.0,554.4,4.427188724235731,0.0079855496468898,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0126582278481012,553.0,553.0,567.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,7.0,DestSync.Half,,,,,,4.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi2,,False,256,False,10,553.0,554.4,4.427188724235731,0.0079855496468898,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0126582278481012,553.0,553.0,553.0,567.0,553.0,553.0,553.0,553.0,553.0,553.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,8.0,DestSync.Half,,,,,,32.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi4,,False,256,False,10,553.0,555.8,5.902918298980975,0.0106205798830172,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0253164556962025,553.0,553.0,553.0,553.0,553.0,553.0,567.0,567.0,553.0,553.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,8.0,DestSync.Half,,,,,,32.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi2,,False,32,False,10,553.0,554.4,4.427188724235731,0.0079855496468898,553.0,567.0,0.0253164556962025,14.0,0.0253164556962025,0.0126582278481012,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,567.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,8.0,DestSync.Half,,,,,,4.0,,,,,1.0,0.0,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16,Float16,Float16,Float16,1024.0,MathFidelity.HiFi3,,False,12,False,10,633.0,630.4,5.146735750831676,0.0081642381834258,617.0,633.0,0.0252764612954186,16.0,0.0259319286871961,0.016867469879518,633.0,633.0,633.0,628.0,633.0,633.0,633.0,628.0,633.0,617.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,12.0,DestSync.Full,4.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16,Float16,Float16,Float16,1024.0,MathFidelity.HiFi2,,False,13,False,10,633.0,630.4,5.146735750831676,0.0081642381834258,617.0,633.0,0.0252764612954186,16.0,0.0259319286871961,0.016867469879518,633.0,617.0,633.0,628.0,633.0,633.0,633.0,633.0,633.0,628.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,13.0,DestSync.Full,3.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16,Float16,Float16,Float16,1024.0,MathFidelity.HiFi3,,False,2,False,10,633.0,629.9,5.10881590977792,0.0081105189867882,617.0,633.0,0.0252764612954186,16.0,0.0259319286871961,0.016867469879518,628.0,633.0,633.0,633.0,633.0,633.0,633.0,617.0,628.0,628.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,2.0,DestSync.Full,0.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16,Float16,Float16,Float16,1024.0,MathFidelity.HiFi2,,False,5,False,10,633.0,629.9,5.10881590977792,0.0081105189867882,617.0,633.0,0.0252764612954186,16.0,0.0259319286871961,0.016867469879518,633.0,617.0,628.0,633.0,633.0,633.0,633.0,628.0,633.0,628.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,5.0,DestSync.Full,0.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_pack_untilize,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Float32,Float16_b,Float16_b,Float16_b,32.0,,,False,4,False,10,520.0,521.3,4.110960958218893,0.0078859792024149,520.0,533.0,0.025,13.0,0.025,0.0125,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,533.0,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
perf_pack_untilize,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Float32,Float16_b,Float16_b,Float16_b,32.0,,,False,6,False,10,520.0,521.3,4.110960958218893,0.0078859792024149,520.0,533.0,0.025,13.0,0.025,0.0125,520.0,520.0,533.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,,,,,,,,,,,,,2.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
perf_unpack_tilize,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16_b,Float16_b,Float16,Float16_b,Float16_b,Float16_b,256.0,,,False,12,False,10,560.0,563.2,4.732863826479693,0.0084035224191755,560.0,574.0,0.025,14.0,0.025,0.0178571428571428,560.0,560.0,566.0,560.0,566.0,560.0,560.0,566.0,560.0,574.0,,,,,,,,,,,,,3.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,
perf_unpack_tilize,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16_b,Float16_b,Float16,Float16_b,Float16_b,Float16_b,256.0,,,False,24,False,10,560.0,562.6,4.718756898449704,0.0083874100576781,560.0,574.0,0.025,14.0,0.025,0.0178571428571428,560.0,560.0,566.0,560.0,560.0,560.0,560.0,574.0,566.0,560.0,,,,,,,,,,,,,4.0,6.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,
perf_unpack_tilize,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16_b,Float16_b,Float16,Float16_b,Float16_b,Float16_b,256.0,,,False,48,False,10,560.0,562.0,4.618802153517006,0.008218509169959,560.0,574.0,0.025,14.0,0.025,0.0178571428571428,574.0,560.0,560.0,560.0,560.0,566.0,560.0,560.0,560.0,560.0,,,,,,,,,,,,,6.0,8.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,
perf_unpack_tilize,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16_b,Float16_b,Float16,Float16_b,Float16_b,Float16_b,256.0,,,False,10,False,10,562.0,563.6,4.5995168828427575,0.0081609596927657,560.0,574.0,0.0249110320284697,14.0,0.025,0.0178571428571428,566.0,574.0,560.0,564.0,566.0,560.0,560.0,560.0,560.0,566.0,,,,,,,,,,,,,5.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float32,Float32,Bfp8_b,Tf32,Tf32,Tf32,1024.0,MathFidelity.LoFi,,False,1,False,10,603.0,606.0,6.324555320336759,0.0104365599345491,603.0,618.0,0.0248756218905472,15.0,0.0248756218905472,0.0248756218905472,618.0,603.0,603.0,603.0,603.0,603.0,618.0,603.0,603.0,603.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Half,3.0,32.0,8.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_unpack_tilize,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16_b,Float16_b,Float16,Float16_b,Float16_b,Float16_b,256.0,,,False,36,False,10,563.0,563.8,4.661902329879224,0.0082687164417864,560.0,574.0,0.0248667850799289,14.0,0.025,0.0178571428571428,560.0,574.0,560.0,560.0,560.0,566.0,566.0,560.0,566.0,566.0,,,,,,,,,,,,,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16,Float16,Bfp8_b,Float16,Float16,Float16,1024.0,MathFidelity.LoFi,,False,5,False,10,604.0,603.3,3.8311588035185618,0.0063503378145509,593.0,608.0,0.0248344370860927,15.0,0.0252951096121416,0.012531328320802,604.0,593.0,604.0,608.0,604.0,604.0,604.0,604.0,604.0,604.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,5.0,DestSync.Full,3.0,32.0,2.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float16,Float16,Float16,Float16,64.0,MathFidelity.LoFi,,False,4,False,10,14731.0,14694.7,114.79067906411215,0.0078117061977523,14368.0,14731.0,0.0246419116149616,363.0,0.0252644766146993,0.0124746554864428,14731.0,14731.0,14731.0,14731.0,14731.0,14368.0,14731.0,14731.0,14731.0,14731.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,2.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.Yes,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi3,,False,96,False,10,528.0,528.5,3.24037034920393,0.006131258938891,524.0,537.0,0.0246212121212121,13.0,0.0248091603053435,0.0123574144486692,528.0,528.0,537.0,528.0,528.0,528.0,524.0,528.0,528.0,528.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,3.0,DestSync.Half,,,,,,32.0,,,,,1.0,0.0,,,,,,,
perf_pack_untilize,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,32.0,,,False,3,False,10,489.0,487.8,3.794733192202055,0.0077792808368225,477.0,489.0,0.0245398773006134,12.0,0.0251572327044025,0.0124223602484472,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,477.0,,,,,,,,,,,,,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
perf_pack_untilize,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,32.0,,,False,18,False,10,489.0,487.8,3.794733192202055,0.0077792808368225,477.0,489.0,0.0245398773006134,12.0,0.0251572327044025,0.0124223602484472,489.0,477.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,,,,,,,,,,,,,3.0,6.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,
perf_pack_untilize,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,32.0,,,False,24,False,10,489.0,487.8,3.794733192202055,0.0077792808368225,477.0,489.0,0.0245398773006134,12.0,0.0251572327044025,0.0124223602484472,489.0,477.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,,,,,,,,,,,,,3.0,8.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16,Float16,Bfp8_b,Float16,Float16,Float16,64.0,MathFidelity.HiFi4,,False,4,False,10,531.0,531.0,3.2998316455372216,0.0062143722138177,523.0,536.0,0.0244821092278719,13.0,0.0248565965583174,0.0151802656546489,531.0,534.0,531.0,536.0,531.0,523.0,531.0,531.0,531.0,531.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,2.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi3,,False,32,False,10,531.0,530.7,3.1287200080686173,0.0058954588431667,523.0,536.0,0.0244821092278719,13.0,0.0248565965583174,0.0123339658444022,531.0,531.0,531.0,536.0,531.0,531.0,531.0,531.0,523.0,531.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,4.0,DestSync.Half,,,,,,8.0,,,,,1.0,0.0,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float32,Float32,Float32,Tf32,Tf32,Tf32,1024.0,MathFidelity.LoFi,,False,3,False,10,574.0,575.2,4.157990967870047,0.0072287742835014,573.0,587.0,0.024390243902439,14.0,0.0244328097731239,0.012205754141238,573.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,587.0,574.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,3.0,DestSync.Half,1.0,32.0,1.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16,Float16,Float16_b,Float16,Float16,Float16,1024.0,MathFidelity.LoFi,,False,2,False,10,616.0,616.7,3.8311588035185618,0.0062123541487247,612.0,627.0,0.0243506493506493,15.0,0.0245098039215686,0.012214983713355,612.0,616.0,616.0,616.0,627.0,616.0,616.0,616.0,616.0,616.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,2.0,DestSync.Half,0.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float16_b,Float16,Float16,Float16,64.0,MathFidelity.HiFi3,,False,64,False,10,579.0,581.2,4.848825745591515,0.0083427834576591,579.0,593.0,0.0241796200345423,14.0,0.0241796200345423,0.0189982728842832,579.0,579.0,593.0,579.0,579.0,587.0,579.0,579.0,579.0,579.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,4.0,DestSync.Half,,,,,,8.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float16_b,Float16,Float16,Float16,64.0,MathFidelity.HiFi4,,False,64,False,10,579.0,580.4,4.427188724235731,0.0076278234394137,579.0,593.0,0.0241796200345423,14.0,0.0241796200345423,0.0120898100172711,579.0,579.0,579.0,579.0,579.0,593.0,579.0,579.0,579.0,579.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,4.0,DestSync.Half,,,,,,8.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi2,,False,4,False,10,539.0,540.3,4.110960958218893,0.0076086636280194,539.0,552.0,0.0241187384044526,13.0,0.0241187384044526,0.0120593692022263,539.0,539.0,539.0,539.0,552.0,539.0,539.0,539.0,539.0,539.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,1.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.LoFi,,False,8,False,10,539.0,540.3,4.110960958218893,0.0076086636280194,539.0,552.0,0.0241187384044526,13.0,0.0241187384044526,0.0120593692022263,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,552.0,539.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,4.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi3,,False,32,False,10,539.0,540.3,4.110960958218893,0.0076086636280194,539.0,552.0,0.0241187384044526,13.0,0.0241187384044526,0.0120593692022263,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,552.0,539.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,8.0,,,,,2.0,0.0,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.HiFi3,,False,10,False,10,623.0,622.1,3.8427420765212266,0.0061770488290005,615.0,630.0,0.0240770465489566,15.0,0.024390243902439,0.0153846153846153,615.0,620.0,623.0,630.0,623.0,623.0,623.0,624.0,620.0,620.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,10.0,DestSync.Full,0.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.HiFi2,,False,11,False,10,623.0,622.6,3.6575644598253874,0.0058746618371753,615.0,630.0,0.0240770465489566,15.0,0.024390243902439,0.0145748987854251,623.0,623.0,630.0,623.0,623.0,620.0,623.0,623.0,615.0,623.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,11.0,DestSync.Full,0.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.HiFi2,,False,16,False,10,623.0,622.4,3.777124126457412,0.0060686441620459,615.0,630.0,0.0240770465489566,15.0,0.024390243902439,0.0153846153846153,623.0,623.0,623.0,620.0,615.0,630.0,623.0,620.0,624.0,623.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,16.0,DestSync.Full,0.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.HiFi4,,False,8,False,10,623.0,622.3,3.743141876967945,0.0060150118543595,615.0,630.0,0.0240770465489566,15.0,0.024390243902439,0.0145748987854251,620.0,630.0,623.0,623.0,615.0,620.0,623.0,623.0,623.0,623.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,8.0,DestSync.Full,0.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
