Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'PERF_PREFILL_layer5_full_attention_seq1024_batch1'.
Using operations until 'PERF_PREFILL_layer5_full_attention_seq1024_batch1_END'.
Detected data from 1 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                     Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs         FLOPs %  Math Fidelity
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 1029    0.0 %         ReduceDeviceOperation                                             3         2 μs          1 μs      4                                                        BF16 => BF16
 1030    0.0 %         UntilizeWithUnpaddingDeviceOperation                              3         2 μs          1 μs      1                                                        BF16 => BF16
 1031    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1032    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       994 μs          1 μs     11   18 GB/s   3.5 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1033    0.0 %         PermuteDeviceOperation                                            3        35 μs          1 μs    110                                                        BF16 => BF16
 1034    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1035    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       993 μs          1 μs     11   18 GB/s   3.5 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1036    0.0 %         PermuteDeviceOperation                                            3        36 μs          1 μs    110                                                        BF16 => BF16
 1037    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1038    0.0 %         BinaryNgDeviceOperation                                           3        42 μs          1 μs    110                                                  BF16, BF16 => BF16
 1039    0.0 %         UnaryDeviceOperation                                              3       121 μs          1 μs    110                                                        BF16 => BF16
 1040    0.2 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        3       725 μs          1 μs     44   24 GB/s   4.8 %    1.4 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
 1041    0.0 %         PermuteDeviceOperation                                            3         9 μs          1 μs    110                                                        BF16 => BF16
 1042    0.0 %         BinaryNgDeviceOperation                                           3       128 μs          1 μs    110                                                  BF16, BF16 => BF16
 1043    0.0 %         FastReduceNCDeviceOperation                                       3        63 μs          1 μs     88                                                        BF16 => BF16
 1044    0.0 %         UnaryDeviceOperation                                              3         2 μs          0 μs    110                                                        BF16 => BF16
 1045    0.0 %         ReduceDeviceOperation                                             3         2 μs          1 μs      4                                                        BF16 => BF16
 1046    0.0 %         UntilizeWithUnpaddingDeviceOperation                              3         2 μs          2 μs      1                                                        BF16 => BF16
 1047    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1048    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3     1,003 μs          1 μs     11   18 GB/s   3.4 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1049    0.0 %         PermuteDeviceOperation                                            3        36 μs          1 μs    110                                                        BF16 => BF16
 1050    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1051    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3     1,002 μs          1 μs     11   18 GB/s   3.4 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1052    0.0 %         PermuteDeviceOperation                                            3        36 μs          1 μs    110                                                        BF16 => BF16
 1053    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1054    0.0 %         BinaryNgDeviceOperation                                           3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1055    0.0 %         UnaryDeviceOperation                                              3       120 μs          1 μs    110                                                        BF16 => BF16
 1056    0.2 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        3       734 μs          1 μs     44   24 GB/s   4.7 %    1.4 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
 1057    0.0 %         PermuteDeviceOperation                                            3         8 μs          1 μs    110                                                        BF16 => BF16
 1058    0.0 %         BinaryNgDeviceOperation                                           3       133 μs          0 μs    110                                                  BF16, BF16 => BF16
 1059    0.0 %         FastReduceNCDeviceOperation                                       3        62 μs          1 μs     88                                                        BF16 => BF16
 1060    0.0 %         UnaryDeviceOperation                                              3         2 μs          0 μs    110                                                        BF16 => BF16
 1061    0.0 %         ReduceDeviceOperation                                             3         2 μs          1 μs      4                                                        BF16 => BF16
 1062    0.0 %         UntilizeWithUnpaddingDeviceOperation                              3         2 μs          1 μs      1                                                        BF16 => BF16
 1063    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1064    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       976 μs          1 μs     11   18 GB/s   3.5 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1065    0.0 %         PermuteDeviceOperation                                            3        35 μs          1 μs    110                                                        BF16 => BF16
 1066    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1067    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       976 μs          1 μs     11   18 GB/s   3.5 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1068    0.0 %         PermuteDeviceOperation                                            3        35 μs          1 μs    110                                                        BF16 => BF16
 1069    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1070    0.0 %         BinaryNgDeviceOperation                                           3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1071    0.0 %         UnaryDeviceOperation                                              3       119 μs          0 μs    110                                                        BF16 => BF16
 1072    0.2 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        3       711 μs          1 μs     44   25 GB/s   4.8 %    1.4 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
 1073    0.0 %         PermuteDeviceOperation                                            3        10 μs          1 μs    110                                                        BF16 => BF16
 1074    0.0 %         BinaryNgDeviceOperation                                           3       127 μs          0 μs    110                                                  BF16, BF16 => BF16
 1075    0.0 %         FastReduceNCDeviceOperation                                       3        63 μs          1 μs     88                                                        BF16 => BF16
 1076    0.0 %         UnaryDeviceOperation                                              3         1 μs          0 μs    110                                                        BF16 => BF16
 1077    0.0 %         ReduceDeviceOperation                                             3         2 μs          1 μs      4                                                        BF16 => BF16
 1078    0.0 %         UntilizeWithUnpaddingDeviceOperation                              3         2 μs          1 μs      1                                                        BF16 => BF16
 1079    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1080    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       949 μs          1 μs     11   19 GB/s   3.6 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
 1081    0.0 %         PermuteDeviceOperation                                            3        36 μs          1 μs    110                                                        BF16 => BF16
 1082    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1083    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       950 μs          1 μs     11   19 GB/s   3.6 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
 1084    0.0 %         PermuteDeviceOperation                                            3        35 μs          1 μs    110                                                        BF16 => BF16
 1085    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1086    0.0 %         BinaryNgDeviceOperation                                           3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1087    0.0 %         UnaryDeviceOperation                                              3       119 μs          1 μs    110                                                        BF16 => BF16
 1088    0.2 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        3       690 μs          1 μs     44   26 GB/s   5.0 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
 1089    0.0 %         PermuteDeviceOperation                                            3         9 μs          1 μs    110                                                        BF16 => BF16
 1090    0.0 %         BinaryNgDeviceOperation                                           3       131 μs          1 μs    110                                                  BF16, BF16 => BF16
 1091    0.0 %         FastReduceNCDeviceOperation                                       3        63 μs          1 μs     88                                                        BF16 => BF16
 1092    0.0 %         UnaryDeviceOperation                                              3         2 μs          0 μs    110                                                        BF16 => BF16
 1093    0.0 %         ReduceDeviceOperation                                             3         2 μs          1 μs      4                                                        BF16 => BF16
 1094    0.0 %         UntilizeWithUnpaddingDeviceOperation                              3         2 μs          2 μs      1                                                        BF16 => BF16
 1095    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1096    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3     1,011 μs          1 μs     11   17 GB/s   3.4 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1097    0.0 %         PermuteDeviceOperation                                            3        35 μs          1 μs    110                                                        BF16 => BF16
 1098    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1099    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3     1,010 μs          1 μs     11   17 GB/s   3.4 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1100    0.0 %         PermuteDeviceOperation                                            3        35 μs          1 μs    110                                                        BF16 => BF16
 1101    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1102    0.0 %         BinaryNgDeviceOperation                                           3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1103    0.0 %         UnaryDeviceOperation                                              3       119 μs          0 μs    110                                                        BF16 => BF16
 1104    0.2 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        3       737 μs          1 μs     44   24 GB/s   4.7 %    1.4 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
 1105    0.0 %         PermuteDeviceOperation                                            3         8 μs          1 μs    110                                                        BF16 => BF16
 1106    0.0 %         BinaryNgDeviceOperation                                           3       131 μs          0 μs    110                                                  BF16, BF16 => BF16
 1107    0.0 %         FastReduceNCDeviceOperation                                       3        63 μs          1 μs     88                                                        BF16 => BF16
 1108    0.0 %         UnaryDeviceOperation                                              3         2 μs          0 μs    110                                                        BF16 => BF16
 1109    0.0 %         ReduceDeviceOperation                                             3         2 μs          1 μs      4                                                        BF16 => BF16
 1110    0.0 %         UntilizeWithUnpaddingDeviceOperation                              3         2 μs          2 μs      1                                                        BF16 => BF16
 1111    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1112    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       967 μs          1 μs     11   18 GB/s   3.6 %    1.1 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1113    0.0 %         PermuteDeviceOperation                                            3        36 μs          1 μs    110                                                        BF16 => BF16
 1114    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1115    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       966 μs          1 μs     11   18 GB/s   3.6 %    1.1 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1116    0.0 %         PermuteDeviceOperation                                            3        35 μs          1 μs    110                                                        BF16 => BF16
 1117    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1118    0.0 %         BinaryNgDeviceOperation                                           3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1119    0.0 %         UnaryDeviceOperation                                              3       117 μs          1 μs    110                                                        BF16 => BF16
 1120    0.2 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        3       709 μs          1 μs     44   25 GB/s   4.9 %    1.4 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
 1121    0.0 %         PermuteDeviceOperation                                            3         8 μs          1 μs    110                                                        BF16 => BF16
 1122    0.0 %         BinaryNgDeviceOperation                                           3       130 μs          0 μs    110                                                  BF16, BF16 => BF16
 1123    0.0 %         FastReduceNCDeviceOperation                                       3        63 μs          1 μs     88                                                        BF16 => BF16
 1124    0.0 %         UnaryDeviceOperation                                              3         2 μs          0 μs    110                                                        BF16 => BF16
 1125    0.0 %         ReduceDeviceOperation                                             3         2 μs          1 μs      4                                                        BF16 => BF16
 1126    0.0 %         UntilizeWithUnpaddingDeviceOperation                              3         2 μs          1 μs      1                                                        BF16 => BF16
 1127    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1128    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3     1,012 μs          1 μs     11   17 GB/s   3.4 %    1.0 TFLOPs    1.6 %   LoFi BF16 x BFP8 => BF16
 1129    0.0 %         PermuteDeviceOperation                                            3        36 μs          1 μs    110                                                        BF16 => BF16
 1130    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1131    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3     1,011 μs          1 μs     11   17 GB/s   3.4 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1132    0.0 %         PermuteDeviceOperation                                            3        35 μs          1 μs    110                                                        BF16 => BF16
 1133    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1134    0.0 %         BinaryNgDeviceOperation                                           3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1135    0.0 %         UnaryDeviceOperation                                              3       122 μs          1 μs    110                                                        BF16 => BF16
 1136    0.2 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        3       732 μs          1 μs     44   24 GB/s   4.7 %    1.4 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
 1137    0.0 %         PermuteDeviceOperation                                            3        10 μs          1 μs    110                                                        BF16 => BF16
 1138    0.0 %         BinaryNgDeviceOperation                                           3       129 μs          1 μs    110                                                  BF16, BF16 => BF16
 1139    0.0 %         FastReduceNCDeviceOperation                                       3        63 μs          1 μs     88                                                        BF16 => BF16
 1140    0.0 %         UnaryDeviceOperation                                              3         2 μs          0 μs    110                                                        BF16 => BF16
 1141    0.0 %         ReduceDeviceOperation                                             3         2 μs          1 μs      4                                                        BF16 => BF16
 1142    0.0 %         UntilizeWithUnpaddingDeviceOperation                              3         2 μs          1 μs      1                                                        BF16 => BF16
 1143    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1144    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       985 μs          1 μs     11   18 GB/s   3.5 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1145    0.0 %         PermuteDeviceOperation                                            3        36 μs          1 μs    110                                                        BF16 => BF16
 1146    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1147    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       984 μs          1 μs     11   18 GB/s   3.5 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1148    0.0 %         PermuteDeviceOperation                                            3        36 μs          1 μs    110                                                        BF16 => BF16
 1149    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1150    0.0 %         BinaryNgDeviceOperation                                           3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1151    0.0 %         UnaryDeviceOperation                                              3       121 μs          1 μs    110                                                        BF16 => BF16
 1152    0.2 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        3       716 μs          1 μs     44   25 GB/s   4.8 %    1.4 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
 1153    0.0 %         PermuteDeviceOperation                                            3         8 μs          1 μs    110                                                        BF16 => BF16
 1154    0.0 %         BinaryNgDeviceOperation                                           3       131 μs          1 μs    110                                                  BF16, BF16 => BF16
 1155    0.0 %         FastReduceNCDeviceOperation                                       3        63 μs          1 μs     88                                                        BF16 => BF16
 1156    0.0 %         UnaryDeviceOperation                                              3         2 μs          1 μs    110                                                        BF16 => BF16
 1157    0.0 %         ReduceDeviceOperation                                             3         2 μs          1 μs      4                                                        BF16 => BF16
 1158    0.0 %         UntilizeWithUnpaddingDeviceOperation                              3         2 μs          2 μs      1                                                        BF16 => BF16
 1159    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1160    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       913 μs          1 μs     11   19 GB/s   3.8 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
 1161    0.0 %         PermuteDeviceOperation                                            3        36 μs          1 μs    110                                                        BF16 => BF16
 1162    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1163    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       913 μs          1 μs     11   19 GB/s   3.8 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
 1164    0.0 %         PermuteDeviceOperation                                            3        36 μs          1 μs    110                                                        BF16 => BF16
 1165    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1166    0.0 %         BinaryNgDeviceOperation                                           3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1167    0.0 %         UnaryDeviceOperation                                              3       119 μs          0 μs    110                                                        BF16 => BF16
 1168    0.2 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        3       671 μs          1 μs     44   26 GB/s   5.1 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
 1169    0.0 %         PermuteDeviceOperation                                            3         8 μs          1 μs    110                                                        BF16 => BF16
 1170    0.0 %         BinaryNgDeviceOperation                                           3       130 μs          1 μs    110                                                  BF16, BF16 => BF16
 1171    0.0 %         FastReduceNCDeviceOperation                                       3        63 μs          1 μs     88                                                        BF16 => BF16
 1172    0.0 %         UnaryDeviceOperation                                              3         2 μs          0 μs    110                                                        BF16 => BF16
 1173    0.0 %         ReduceDeviceOperation                                             3         2 μs          1 μs      4                                                        BF16 => BF16
 1174    0.0 %         UntilizeWithUnpaddingDeviceOperation                              3         2 μs          2 μs      1                                                        BF16 => BF16
 1175    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1176    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       958 μs          1 μs     11   18 GB/s   3.6 %    1.1 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1177    0.0 %         PermuteDeviceOperation                                            3        36 μs          1 μs    110                                                        BF16 => BF16
 1178    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1179    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       959 μs          1 μs     11   18 GB/s   3.6 %    1.1 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1180    0.0 %         PermuteDeviceOperation                                            3        36 μs          1 μs    110                                                        BF16 => BF16
 1181    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1182    0.0 %         BinaryNgDeviceOperation                                           3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1183    0.0 %         UnaryDeviceOperation                                              3       119 μs          1 μs    110                                                        BF16 => BF16
 1184    0.2 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        3       702 μs          1 μs     44   25 GB/s   4.9 %    1.4 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
 1185    0.0 %         PermuteDeviceOperation                                            3         8 μs          1 μs    110                                                        BF16 => BF16
 1186    0.0 %         BinaryNgDeviceOperation                                           3       131 μs          0 μs    110                                                  BF16, BF16 => BF16
 1187    0.0 %         FastReduceNCDeviceOperation                                       3        63 μs          1 μs     88                                                        BF16 => BF16
 1188    0.0 %         UnaryDeviceOperation                                              3         2 μs          0 μs    110                                                        BF16 => BF16
 1189    0.0 %         ReduceDeviceOperation                                             3         2 μs          1 μs      4                                                        BF16 => BF16
 1190    0.0 %         UntilizeWithUnpaddingDeviceOperation                              3         2 μs          2 μs      1                                                        BF16 => BF16
 1191    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1192    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       975 μs          1 μs     11   18 GB/s   3.5 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1193    0.0 %         PermuteDeviceOperation                                            3        36 μs          1 μs    110                                                        BF16 => BF16
 1194    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1195    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       975 μs          1 μs     11   18 GB/s   3.5 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1196    0.0 %         PermuteDeviceOperation                                            3        35 μs          1 μs    110                                                        BF16 => BF16
 1197    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1198    0.0 %         BinaryNgDeviceOperation                                           3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1199    0.0 %         UnaryDeviceOperation                                              3       120 μs          0 μs    110                                                        BF16 => BF16
 1200    0.2 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        3       713 μs          1 μs     44   25 GB/s   4.8 %    1.4 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
 1201    0.0 %         PermuteDeviceOperation                                            3         8 μs          1 μs    110                                                        BF16 => BF16
 1202    0.0 %         BinaryNgDeviceOperation                                           3       127 μs          0 μs    110                                                  BF16, BF16 => BF16
 1203    0.0 %         FastReduceNCDeviceOperation                                       3        63 μs          1 μs     88                                                        BF16 => BF16
 1204    0.0 %         UnaryDeviceOperation                                              3         2 μs          0 μs    110                                                        BF16 => BF16
 1205    0.0 %         ReduceDeviceOperation                                             3         2 μs          1 μs      4                                                        BF16 => BF16
 1206    0.0 %         UntilizeWithUnpaddingDeviceOperation                              3         2 μs          2 μs      1                                                        BF16 => BF16
 1207    0.0 %         UnaryDeviceOperation                                              3        32 μs          1 μs    110                                                        BF16 => BF16
 1208    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       976 μs          1 μs     11   18 GB/s   3.5 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1209    0.0 %         PermuteDeviceOperation                                            3        35 μs          1 μs    110                                                        BF16 => BF16
 1210    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1211    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       976 μs          1 μs     11   18 GB/s   3.5 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1212    0.0 %         PermuteDeviceOperation                                            3        35 μs          1 μs    110                                                        BF16 => BF16
 1213    0.0 %         UnaryDeviceOperation                                              3        30 μs          1 μs    110                                                        BF16 => BF16
 1214    0.0 %         BinaryNgDeviceOperation                                           3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1215    0.0 %         UnaryDeviceOperation                                              3       120 μs          1 μs    110                                                        BF16 => BF16
 1216    0.2 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        3       702 μs          1 μs     44   25 GB/s   4.9 %    1.4 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
 1217    0.0 %         PermuteDeviceOperation                                            3         8 μs          0 μs    110                                                        BF16 => BF16
 1218    0.0 %         BinaryNgDeviceOperation                                           3       130 μs          1 μs    110                                                  BF16, BF16 => BF16
 1219    0.0 %         FastReduceNCDeviceOperation                                       3        63 μs          1 μs     88                                                        BF16 => BF16
 1220    0.0 %         UnaryDeviceOperation                                              3         2 μs          0 μs    110                                                        BF16 => BF16
 1221    0.0 %         ReduceDeviceOperation                                             3         2 μs          1 μs      4                                                        BF16 => BF16
 1222    0.0 %         UntilizeWithUnpaddingDeviceOperation                              3         2 μs          2 μs      1                                                        BF16 => BF16
 1223    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1224    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       958 μs          1 μs     11   18 GB/s   3.6 %    1.1 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1225    0.0 %         PermuteDeviceOperation                                            3        36 μs          1 μs    110                                                        BF16 => BF16
 1226    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1227    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       958 μs          1 μs     11   18 GB/s   3.6 %    1.1 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
 1228    0.0 %         PermuteDeviceOperation                                            3        35 μs          1 μs    110                                                        BF16 => BF16
 1229    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1230    0.0 %         BinaryNgDeviceOperation                                           3        43 μs          1 μs    110                                                  BF16, BF16 => BF16
 1231    0.0 %         UnaryDeviceOperation                                              3       121 μs          1 μs    110                                                        BF16 => BF16
 1232    0.2 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        3       699 μs          1 μs     44   25 GB/s   4.9 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
 1233    0.0 %         PermuteDeviceOperation                                            3        10 μs          0 μs    110                                                        BF16 => BF16
 1234    0.0 %         BinaryNgDeviceOperation                                           3       129 μs          0 μs    110                                                  BF16, BF16 => BF16
 1235    0.0 %         FastReduceNCDeviceOperation                                       3        63 μs          1 μs     88                                                        BF16 => BF16
 1236    0.0 %         UnaryDeviceOperation                                              3         2 μs          0 μs    110                                                        BF16 => BF16
 1237    0.0 %         ReduceDeviceOperation                                             3         2 μs          1 μs      4                                                        BF16 => BF16
 1238    0.0 %         UntilizeWithUnpaddingDeviceOperation                              3         2 μs          2 μs      1                                                        BF16 => BF16
 1239    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1240    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       950 μs          1 μs     11   19 GB/s   3.6 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
 1241    0.0 %         PermuteDeviceOperation                                            3        35 μs          1 μs    110                                                        BF16 => BF16
 1242    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
 1243    0.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        3       949 μs          1 μs     11   19 GB/s   3.6 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
 1244    0.0 %         PermuteDeviceOperation                                            3        35 μs          1 μs    110                                                        BF16 => BF16
 1245    0.0 %         UnaryDeviceOperation                                              3        31 μs          1 μs    110                                                        BF16 => BF16
