file	line	function	category	heavy_lifting	variant	loop_depth	loop_vars	sig	arg0	arg1	arg2	flow	sync_bucket	sync_seq	sync_style	shape	region_stats
ttnn/cpp/ttnn/operations/normalization/rmsnorm_distributed/device/kernels/compute/rmsnorm_post_allgather.cpp	121	pack_tile	ttnn-op:normalization	eltwise-fpu-bcast	pack_tile	3	wtr,wt,ncht	pack_tile(L,V)	wtr	normed_output_cb		eltwise-bcast→pack	macro[QL]	PLQPL	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L6
ttnn/cpp/ttnn/operations/normalization/rmsnorm_distributed/device/kernels/compute/rmsnorm_post_allgather.cpp	143	pack_tile	ttnn-op:normalization	eltwise-fpu-bcast	pack_tile	3	wtr,wt,ncht	pack_tile(L,V)	wtr	cb_times_gamma_out		eltwise-bcast→pack	macro[QL]	QPLQPL	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L6
ttnn/cpp/ttnn/operations/normalization/rmsnorm_distributed/device/kernels/compute/rmsnorm_post_allgather.cpp	164	pack_tile	ttnn-op:normalization	eltwise-fpu-bcast	pack_tile	3	wtr,wt,ncht	pack_tile(L,V)	wtr	cb_out		eltwise-bcast→pack	macro[QL]	QPLQPL	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L6
ttnn/cpp/ttnn/operations/normalization/rmsnorm_distributed/device/kernels/compute/rmsnorm_pre_allgather_2d.cpp	65	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	3	wtr,wt,ncht	pack_tile(L,V,E)	wtr	cb_x2	wt + wtr	eltwise-binary→pack	macro[QL]	QPL	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L7
ttnn/cpp/ttnn/operations/normalization/rmsnorm_distributed/device/kernels/compute/rmsnorm_pre_allgather_2d.cpp	111	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	0		pack_tile(V,V)	dst0	cb_out_final		eltwise-binary→pack	macro[QL]	QPL	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L10
ttnn/cpp/ttnn/operations/normalization/rmsnorm_distributed/device/kernels/compute/rmsnorm_pre_allgather.cpp	57	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	3	wtr,wt,ncht	pack_tile(L,V,E)	wtr	cb_x2	wt + wtr	eltwise-binary→pack	macro[QL]	QPL	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L6
ttnn/cpp/ttnn/operations/normalization/layernorm_distributed/device/kernels/compute/layernorm_pre_allgather_2d.cpp	56	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	3	wtr,wt,ncht	pack_tile(L,V,E)	wtr	cb_x2	wt + wtr	eltwise-binary→pack	macro[QL]	QPL	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L7
ttnn/cpp/ttnn/operations/normalization/layernorm_distributed/device/kernels/compute/layernorm_pre_allgather_2d.cpp	102	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	0		pack_tile(V,V)	dst0	cb_out_final		eltwise-binary→pack	macro[QL]	QPL	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L10
ttnn/cpp/ttnn/operations/normalization/layernorm_distributed/device/kernels/compute/layernorm_post_allgather.cpp	174	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	1	ncht	pack_tile(0,V)	0	cb_mean_squared		eltwise-binary→pack	macro[QL]	PLQPL	ACQ-REL-macro	ACQ-REL-macro/single	P1_F0_If0_L4
ttnn/cpp/ttnn/operations/normalization/layernorm_distributed/device/kernels/compute/layernorm_post_allgather.cpp	190	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	1	ncht	pack_tile(0,V)	0	cb_var		eltwise-binary→pack	macro[QL]	QPLQPL	ACQ-REL-macro	ACQ-REL-macro/single	P1_F0_If0_L4
ttnn/cpp/ttnn/operations/normalization/layernorm_distributed/device/kernels/compute/layernorm_post_allgather.cpp	208	pack_tile	ttnn-op:normalization	sfpu-unary	pack_tile	1	ncht	pack_tile(0,V)	0	cb_recip_sqrt_var		sfpu-tile→pack	macro[QL]	QPLQPL	ACQ-REL-macro	ACQ-REL-macro/single	P1_F0_If0_L6
ttnn/cpp/ttnn/operations/normalization/layernorm_distributed/device/kernels/compute/layernorm_post_allgather_welford.cpp	143	pack_tile	ttnn-op:normalization	sfpu-unary	pack_tile	1	ncht	pack_tile(0,V)	0	cb_recip_sqrt_var		sfpu-tile→pack	modern[ACWR]	AWPCR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/normalization/layernorm_distributed/device/kernels/compute/layernorm_pre_allgather_welford.cpp	92	pack_tile	ttnn-op:normalization	welford	pack_tile	1	ncht	pack_tile(V,V)	dst1	cb_x2		welford→pack	modern[ACWR]	CWPRA	modern	modern-canonical/multi-loop	P2_F1_If0_L30
ttnn/cpp/ttnn/operations/normalization/layernorm_distributed/device/kernels/compute/layernorm_pre_allgather_welford.cpp	93	pack_tile	ttnn-op:normalization	welford	pack_tile	1	ncht	pack_tile(V,V)	dst2	cb_x2		welford→pack	modern[ACWR]	CWPRA	modern	modern-canonical/multi-loop	P2_F1_If0_L30
ttnn/cpp/ttnn/operations/normalization/layernorm_distributed/device/kernels/compute/layernorm_pre_allgather_welford.cpp	107	pack_tile	ttnn-op:normalization	transpose	pack_tile	1	ncht	pack_tile(V,V)	dst0	cb_out		transpose→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/multi-unrolled	P2_F0_If0_L12
ttnn/cpp/ttnn/operations/normalization/layernorm_distributed/device/kernels/compute/layernorm_pre_allgather_welford.cpp	108	pack_tile	ttnn-op:normalization	transpose	pack_tile	1	ncht	pack_tile(V,V)	dst1	cb_out		transpose→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/multi-unrolled	P2_F0_If0_L12
ttnn/cpp/ttnn/operations/normalization/layernorm_distributed/device/kernels/compute/chain_llk.hpp	150	pack_tile	ttnn-op:normalization	unknown	pack_tile	1	j	pack_tile(L,E)	j	cur_llk.CB_OUT		?→pack	modern[CWR]	CWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L33
ttnn/cpp/ttnn/operations/normalization/layernorm_distributed/device/kernels/compute/layernorm_pre_allgather.cpp	52	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	3	wtr,wt,ncht	pack_tile(L,V,E)	wtr	cb_x2	wt + wtr	eltwise-binary→pack	macro[QL]	QPL	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L6
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm.cpp	332	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	6	i,j,i,out_block_index,g,b	pack_tile(L,V)	i	cb_x_id		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If2_L16
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm.cpp	411	pack_tile	ttnn-op:normalization	eltwise-fpu-bcast	pack_tile	6	i,j,i,out_block_index,g,b	pack_tile(L,V)	i	cb_xmm_id		eltwise-bcast→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L11
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm.cpp	440	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	6	i,j,i,out_block_index,g,b	pack_tile(L,V)	i	cb_x_id		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L12
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm.cpp	469	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	6	i,j,i,out_block_index,g,b	pack_tile(L,V)	i	cb_xmm_id		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L11
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm.cpp	526	pack_tile	ttnn-op:normalization	sfpu-unary	pack_tile	0		pack_tile(V,V)	dst0	cb_ex2pe_id		sfpu-tile→pack	modern[ACWR]	AWCWPR	modern	modern-canonical/single	P1_F0_If0_L11
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm.cpp	564	pack_tile	ttnn-op:normalization	eltwise-fpu-bcast	pack_tile	4	i,j,i,out_block_index	pack_tile(L,V)	i	cb_xmm_id		eltwise-bcast→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L11
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm.cpp	593	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	4	i,j,i,out_block_index	pack_tile(L,V)	i	cb_x_id		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L12
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm.cpp	623	pack_tile	ttnn-op:normalization	eltwise-fpu-bcast	pack_tile	4	i,j,i,out_block_index	pack_tile(L,V)	i	cb_xmm_id		eltwise-bcast→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L11
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm.cpp	721	pack_tile	ttnn-op:normalization	copy	pack_tile	3	j,i,out_block_index	pack_tile(V,V)	dst0	cb_outgamma_id		copy→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If1_L12
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm.cpp	754	pack_tile	ttnn-op:normalization	copy	pack_tile	2	j,i	pack_tile(V,V)	dst0	cb_outbeta_id		copy→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If1_L12
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm_sharded_v2.cpp	235	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	5	i,j,i,g,b	pack_tile(L,V)	i	cb_x_id		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If3_L22
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm_sharded_v2.cpp	265	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	2	g,b	pack_tile(V,V)	dst0	cb_ex2pe_id		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L18
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm_sharded_v2.cpp	315	pack_tile	ttnn-op:normalization	eltwise-fpu-bcast	pack_tile	5	k,j,i,g,b	pack_tile(L,V)	k	cb_x_id		eltwise-bcast→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L14
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm_sharded_v2.cpp	344	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	5	i,j,i,g,b	pack_tile(L,V)	i	cb_x_id		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L17
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm_sharded_v2.cpp	375	pack_tile	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	2	g,b	pack_tile(V,V)	dst0	cb_ex2pe_id		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F3_If0_L19
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm_sharded_v2.cpp	417	pack_tile	ttnn-op:normalization	sfpu-unary	pack_tile	0		pack_tile(V,V)	dst0	cb_ex2pe_id		sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L10
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm_sharded_v2.cpp	439	pack_tile	ttnn-op:normalization	eltwise-fpu-bcast	pack_tile	3	i,j,i	pack_tile(L,V)	i	cb_x_id		eltwise-bcast→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L14
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm_sharded_v2.cpp	611	pack_tile	ttnn-op:normalization	eltwise-fpu-bcast	pack_tile	2	j,i	pack_tile(V,V)	dst0	cb_outgamma_id		eltwise-bcast→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L7
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm_sharded_v2.cpp	633	pack_tile	ttnn-op:normalization	eltwise-fpu-bcast	pack_tile	2	j,i	pack_tile(V,V)	dst0	cb_in_id		eltwise-bcast→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L9
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm_sharded_v2.cpp	654	pack_tile	ttnn-op:normalization	eltwise-fpu-bcast	pack_tile	2	j,i	pack_tile(V,V)	dst0	cb_outbeta_id		eltwise-bcast→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L7
ttnn/cpp/ttnn/operations/normalization/groupnorm/device/kernels/compute/groupnorm_sharded_v2.cpp	675	pack_tile	ttnn-op:normalization	eltwise-fpu-bcast	pack_tile	2	j,i	pack_tile(V,V)	dst0	cb_in_id		eltwise-bcast→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L9
ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp	64	pack_tile	ttnn-op:matmul	transpose	pack_tile	2	tile_idx,block_idx	pack_tile(L,V)	tile_idx	in0_cb_id		transpose→pack	modern[ACWR]	ACWPRA	modern	modern-canonical/single-in-loop	P1_F2_If0_L13
ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp	82	pack_tile	ttnn-op:matmul	transpose	pack_tile	1	tile_idx	pack_tile(L,V)	tile_idx	in0_cb_id		transpose→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L13
ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp	507	pack_tile	ttnn-op:matmul	eltwise-fpu-binary	pack_tile	3	i,in1_subblock,in0_subblock	pack_tile(L,V)	i	untilize_mode_out_cb_id		eltwise-binary→pack	modern[WR]	WPR	modern	modern-canonical/single-in-loop	P1_F4_If2_L41
ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/compute/transpose_wh.cpp	31	pack_tile	ttnn-op:data_movement	transpose	pack_tile	1	n	pack_tile(0,E)	0	tt::CBIndex::c_16		transpose→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L7
ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/compute/transpose_wh_sharded.cpp	42	pack_tile	ttnn-op:data_movement	transpose	pack_tile	3	h,w,n	pack_tile(0,V)	0	cb_id_out		transpose→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L6
ttnn/cpp/ttnn/operations/data_movement/bcast/device/kernels/compute/bcast_w.cpp	28	pack_tile	ttnn-op:data_movement	eltwise-fpu-bcast	pack_tile	3	w,h,b	pack_tile(0,E)	0	tt::CBIndex::c_16		eltwise-bcast→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/data_movement/bcast/device/kernels/compute/bcast_hw.cpp	33	pack_tile	ttnn-op:data_movement	eltwise-fpu-bcast	pack_tile	3	w,h,b	pack_tile(0,E)	0	tt::CBIndex::c_16		eltwise-bcast→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single	P1_F0_If1_L12
ttnn/cpp/ttnn/operations/data_movement/bcast/device/kernels/compute/bcast_h.cpp	30	pack_tile	ttnn-op:data_movement	eltwise-fpu-bcast	pack_tile	3	w,h,b	pack_tile(0,E)	0	tt::CBIndex::c_16		eltwise-bcast→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single	P1_F0_If0_L10
ttnn/cpp/ttnn/operations/data_movement/concat/device/kernels/compute/height_sharded_width_concat_two_tensors.cpp	23	pack_tile	ttnn-op:data_movement	transpose	pack_tile	1	i	pack_tile(L,V)	i	cb_out_id		transpose→pack	modern[ACWR]	AWPCR	modern	modern-canonical/single-in-loop	P1_F1_If0_L13
ttnn/cpp/ttnn/operations/data_movement/sort/device/kernels/compute/sort_single_row_multi_core.cpp	176	pack_tile	ttnn-op:data_movement	sort/topk	pack_tile	4	i,sub,stage,h	pack_tile(V,V)	tile_input_low	input_tensor_transposed_cb_index		copy→pack	modern[CW]	CWP	modern	modern-canonical/multi-unrolled	P4_F0_If4_L80
ttnn/cpp/ttnn/operations/data_movement/sort/device/kernels/compute/sort_single_row_multi_core.cpp	177	pack_tile	ttnn-op:data_movement	sort/topk	pack_tile	4	i,sub,stage,h	pack_tile(V,V)	tile_input_high	input_tensor_transposed_cb_index		copy→pack	modern[CW]	CWP	modern	modern-canonical/multi-unrolled	P4_F0_If4_L80
ttnn/cpp/ttnn/operations/data_movement/sort/device/kernels/compute/sort_single_row_multi_core.cpp	181	pack_tile	ttnn-op:data_movement	sort/topk	pack_tile	4	i,sub,stage,h	pack_tile(V,V)	tile_index_low	index_tensor_transposed_cb_index		copy→pack	modern[CWR]	CWPR	modern	modern-canonical/multi-unrolled	P4_F0_If4_L80
ttnn/cpp/ttnn/operations/data_movement/sort/device/kernels/compute/sort_single_row_multi_core.cpp	182	pack_tile	ttnn-op:data_movement	sort/topk	pack_tile	4	i,sub,stage,h	pack_tile(V,V)	tile_index_high	index_tensor_transposed_cb_index		copy→pack	modern[CWR]	CWPR	modern	modern-canonical/multi-unrolled	P4_F0_If4_L80
ttnn/cpp/ttnn/operations/data_movement/sort/device/kernels/compute/sort_single_row_multi_core.cpp	201	pack_tile	ttnn-op:data_movement	transpose	pack_tile	4	i,sub,stage,h	pack_tile(V,V)	input_dest_start	input_tensor_output_cb_index		transpose→pack	modern[R]+raw_dst[ar]	PRaPr	raw-dst	raw-dst/multi-unrolled	P2_F0_If0_L18
ttnn/cpp/ttnn/operations/data_movement/sort/device/kernels/compute/sort_single_row_multi_core.cpp	202	pack_tile	ttnn-op:data_movement	transpose	pack_tile	4	i,sub,stage,h	pack_tile(V,V)	input_dest_end	input_tensor_output_cb_index		transpose→pack	modern[R]+raw_dst[ar]	PRaPr	raw-dst	raw-dst/multi-unrolled	P2_F0_If0_L18
ttnn/cpp/ttnn/operations/data_movement/sort/device/kernels/compute/sort_single_row_multi_core.cpp	221	pack_tile	ttnn-op:data_movement	transpose	pack_tile	4	i,sub,stage,h	pack_tile(V,V)	input_dest_start	index_tensor_output_cb_index		transpose→pack	raw_dst[ar]	PraPr	raw-dst	raw-dst/multi-unrolled	P2_F0_If0_L18
ttnn/cpp/ttnn/operations/data_movement/sort/device/kernels/compute/sort_single_row_multi_core.cpp	222	pack_tile	ttnn-op:data_movement	transpose	pack_tile	4	i,sub,stage,h	pack_tile(V,V)	input_dest_end	index_tensor_output_cb_index		transpose→pack	raw_dst[ar]	PraPr	raw-dst	raw-dst/multi-unrolled	P2_F0_If0_L18
ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/compute/eltwise_copy.cpp	28	pack_tile	ttnn-op:data_movement	copy	pack_tile	1	b	pack_tile(0,E)	0	tt::CBIndex::c_16		copy→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single	P1_F0_If0_L13
ttnn/cpp/ttnn/operations/reduction/accumulation/device/kernels/compute/accumulation_compute.cpp	60	pack_tile	ttnn-op:reduction	unknown	pack_tile	1	i	pack_tile(V,V)	DST_ACC	CB_ACC		?→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L16
ttnn/cpp/ttnn/operations/reduction/accumulation/device/kernels/compute/accumulation_compute.cpp	91	pack_tile	ttnn-op:reduction	eltwise-fpu-binary	pack_tile	2	j,i	pack_tile(V,V)	DST_ACC	CB_OUT		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/multi-unrolled	P2_F0_If0_L31
ttnn/cpp/ttnn/operations/reduction/accumulation/device/kernels/compute/accumulation_compute.cpp	97	pack_tile	ttnn-op:reduction	eltwise-fpu-binary	pack_tile	2	j,i	pack_tile(V,V)	DST_ACC	CB_ACC		eltwise-binary→pack	modern[CWR]	CWPR	modern	modern-canonical/multi-unrolled	P2_F0_If0_L31
ttnn/cpp/ttnn/operations/reduction/accumulation/ema/kernels/compute/ema_compute.cpp	110	pack_tile	ttnn-op:reduction	sfpu-unary	pack_tile	2	tile_id,batch_id	pack_tile(V,V)	output_dst_index	trp_cb_idx		sfpu-tile→pack	modern[ACWR]	ACWPRAC	modern	modern-canonical/single	P1_F0_If0_L10
ttnn/cpp/ttnn/operations/reduction/accumulation/ema/kernels/compute/ema_compute.cpp	123	pack_tile	ttnn-op:reduction	transpose	pack_tile	2	tile_id,batch_id	pack_tile(V,V)	output_dst_index	dst_cb_idx		transpose→pack	modern[ACWR]	ACWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L9
ttnn/cpp/ttnn/operations/reduction/topk/device/kernels/compute/topk_local.cpp	191	pack_tile	ttnn-op:reduction	copy	pack_tile	2	i,ht	pack_tile(0,V)	0	values_cb_index		copy→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single	P1_F0_If0_L6
ttnn/cpp/ttnn/operations/reduction/topk/device/kernels/compute/topk_local.cpp	208	pack_tile	ttnn-op:reduction	copy	pack_tile	2	i,ht	pack_tile(0,V)	0	output_ind_cb_index		copy→pack	raw_dst[ar]	aPraPr	raw-dst	raw-dst/single	P1_F0_If0_L6
ttnn/cpp/ttnn/operations/reduction/topk/device/kernels/compute/topk.cpp	40	pack_tile	ttnn-op:reduction	transpose	pack_tile	1	i	pack_tile(0,V)	0	dest_cb_index		transpose→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single	P1_F0_If0_L10
ttnn/cpp/ttnn/operations/reduction/topk/device/kernels/compute/topk.cpp	233	pack_tile	ttnn-op:reduction	sort/topk	pack_tile	3	i,count,core_loop	pack_tile(V,V)	DST_VAL	transposed_val_cb_index		?→pack	modern[ACWR]	ACWPR	modern	modern-canonical/multi-unrolled	P2_F0_If0_L18
ttnn/cpp/ttnn/operations/reduction/topk/device/kernels/compute/topk.cpp	237	pack_tile	ttnn-op:reduction	sort/topk	pack_tile	3	i,count,core_loop	pack_tile(V,V)	DST_IND	transposed_ind_cb_index		?→pack	modern[ACWR]	ACWPR	modern	modern-canonical/multi-unrolled	P2_F0_If0_L18
ttnn/cpp/ttnn/operations/reduction/topk/device/kernels/compute/topk_final.cpp	91	pack_tile	ttnn-op:reduction	copy	pack_tile	2	wt,ht	pack_tile(0,V)	0	input_transposed_cb_index		copy→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single	P1_F0_If0_L5
ttnn/cpp/ttnn/operations/reduction/topk/device/kernels/compute/topk_final.cpp	105	pack_tile	ttnn-op:reduction	copy	pack_tile	2	wt,ht	pack_tile(0,V)	0	index_transposed_cb_index		copy→pack	raw_dst[ar]	aPraPr	raw-dst	raw-dst/single	P1_F0_If0_L6
ttnn/cpp/ttnn/operations/reduction/prod/device/kernels/compute/prod_nc.cpp	56	pack_tile	ttnn-op:reduction	eltwise-fpu-binary	pack_tile	2	j,i	pack_tile(V,E)	dst0	cb_out_obj.get_cb_id()		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If1_L15
ttnn/cpp/ttnn/operations/reduction/prod/device/kernels/compute/prod_all.cpp	53	pack_tile	ttnn-op:reduction	copy	pack_tile	1	t	pack_tile(0,V)	0	partial_prod_cb		copy→pack	modern[ACWR]	ACWPRA	modern	modern-canonical/single-in-loop	P1_F1_If0_L18
ttnn/cpp/ttnn/operations/reduction/prod/device/kernels/compute/prod_all.cpp	71	pack_tile	ttnn-op:reduction	eltwise-fpu-binary	pack_tile	0		pack_tile(0,V)	0	final_output_cb		eltwise-binary→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L14
ttnn/cpp/ttnn/operations/reduction/generic/device/kernels/compute/reduce_hw_neg.cpp	57	pack_tile	ttnn-op:reduction	sfpu-unary	pack_tile	3	wt,ht,nc	pack_tile(V,V)	reduce_dst_idx	cb_ineg		copy→sfpu-tile→pack	raw_dst[ar]	aPra	raw-dst	raw-dst/single	P1_F0_If0_L11
ttnn/cpp/ttnn/operations/reduction/generic/device/kernels/compute/reduce_hw_neg.cpp	98	pack_tile	ttnn-op:reduction	sfpu-unary	pack_tile	1	nc	pack_tile(V,V)	reduce_dst_idx	cb_output		copy→sfpu-tile→pack	raw_dst[ar]	PraPr	raw-dst	raw-dst/single	P1_F0_If1_L18
ttnn/cpp/ttnn/operations/reduction/generic/device/kernels/compute/welford_reduce_w.cpp	147	pack_tile	ttnn-op:reduction	eltwise-fpu-bcast	pack_tile	2	wt,ncht	pack_tile(V,V)	input_dst	cb_scaled		eltwise-bcast→pack	modern[ACWR]	ACWPRA	modern	modern-canonical/single	P1_F0_If0_L19
ttnn/cpp/ttnn/operations/reduction/generic/device/kernels/compute/welford_reduce_w.cpp	188	pack_tile	ttnn-op:reduction	welford	pack_tile	1	ncht	pack_tile(V,V)	var_dst	cb_var		welford→pack	modern[ACWR]	CWRCWPRA	modern	modern-canonical/single	P1_F0_If1_L37
ttnn/cpp/ttnn/operations/reduction/generic/device/kernels/compute/welford_reduce_w.cpp	208	pack_tile	ttnn-op:reduction	sfpu-unary	pack_tile	1	ncht	pack_tile(V,V)	var_dst	cb_out		sfpu-tile→pack	modern[ACWR]	WPRACWPR	modern	modern-canonical/single	P1_F0_If0_L15
ttnn/cpp/ttnn/operations/reduction/generic/device/kernels/compute/reduce_h_neg.cpp	87	pack_tile	ttnn-op:reduction	sfpu-unary	pack_tile	4	i,ht,wt,nc	pack_tile(L,V)	i	cb_ineg		copy→sfpu-tile→pack	modern[ACWR]	ACWPRA	modern	modern-canonical/single-in-loop	P1_F2_If0_L24
ttnn/cpp/ttnn/operations/reduction/generic/device/kernels/compute/reduce_h_neg.cpp	158	pack_tile	ttnn-op:reduction	sfpu-unary	pack_tile	3	i,wt,nc	pack_tile(L,V)	i	cb_output		copy→sfpu-tile→pack	modern[CWR]	CWPR	modern	modern-canonical/single-in-loop	P1_F4_If1_L33
ttnn/cpp/ttnn/operations/reduction/generic/device/kernels/compute/reduce_w_neg.cpp	64	pack_tile	ttnn-op:reduction	sfpu-unary	pack_tile	3	wt,ht,nc	pack_tile(V,V)	dst_idx	cb_ineg		copy→sfpu-tile→pack	modern[ACWR]	AWCPRA	modern	modern-canonical/single	P1_F0_If0_L11
ttnn/cpp/ttnn/operations/reduction/generic/device/kernels/compute/reduce_w_neg.cpp	108	pack_tile	ttnn-op:reduction	sfpu-unary	pack_tile	2	ht,nc	pack_tile(V,V)	dst_idx	cb_output		copy→sfpu-tile→pack	modern[ACWR]	CPRAWCPR	modern	modern-canonical/single	P1_F0_If1_L18
