csv,activation,method,degree,segments,metric,precision,bf16_maxulp,runtime_us,compiles,range
rsqrt_p1_s16_uniform_any_ulp.csv,rsqrt,newton_root,1,16,ulp,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p1_s3_uniform_any_ulp.csv,rsqrt,newton_root,1,3,ulp,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p2_s1_uniform_any_ulp.csv,rsqrt,newton_root,2,1,ulp,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p2_s3_uniform_any_ulp.csv,rsqrt,newton_root,2,3,ulp,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p3_s1_uniform_any_ulp.csv,rsqrt,newton_root,3,1,ulp,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p3_s3_uniform_any_ulp.csv,rsqrt,newton_root,3,3,ulp,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p4_s1_uniform_any_ulp.csv,rsqrt,newton_root,4,1,ulp,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p4_s3_uniform_any_ulp.csv,rsqrt,newton_root,4,3,ulp,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p5_s1_uniform_any_ulp.csv,rsqrt,newton_root,5,1,ulp,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p5_s4_uniform_any_ulp.csv,rsqrt,newton_root,5,4,ulp,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p6_s2_uniform_any_ulp.csv,rsqrt,newton_root,6,2,ulp,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p7_s1_uniform_any_ulp.csv,rsqrt,newton_root,7,1,ulp,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p7_s4_uniform_any_ulp.csv,rsqrt,newton_root,7,4,ulp,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p8_s4_uniform_any_ulp.csv,rsqrt,newton_root,8,4,ulp,bf16,0.00,2.11,1,"[0.001,100.0]"
selu_p10_s1_uniform_any_ulp.csv,selu,poly,10,1,ulp,bf16,80.38,1.74,1,"[-10.0,10.0]"
selu_p11_s1_uniform_any_ulp.csv,selu,poly,11,1,ulp,bf16,80.38,1.74,1,"[-10.0,10.0]"
selu_p12_s2_uniform_any_ulp.csv,selu,poly,12,2,ulp,bf16,0.00,2.80,1,"[-10.0,10.0]"
selu_p14_s1_uniform_any_ulp.csv,selu,poly,14,1,ulp,bf16,80.38,1.75,1,"[-10.0,10.0]"
selu_p1_s16_uniform_any_ulp.csv,selu,poly,1,16,ulp,bf16,5.38,7.45,1,"[-10.0,10.0]"
selu_p1_s3_uniform_any_ulp.csv,selu,poly,1,3,ulp,bf16,23.12,2.11,1,"[-10.0,10.0]"
selu_p2_s1_uniform_any_ulp.csv,selu,poly,2,1,ulp,bf16,80.38,1.72,1,"[-10.0,10.0]"
selu_p2_s4_uniform_any_ulp.csv,selu,poly,2,4,ulp,bf16,6.88,2.54,1,"[-10.0,10.0]"
selu_p3_s2_uniform_any_ulp.csv,selu,poly,3,2,ulp,bf16,6.00,1.99,1,"[-10.0,10.0]"
selu_p3_s8_uniform_any_ulp.csv,selu,poly,3,8,ulp,bf16,0.38,4.81,1,"[-10.0,10.0]"
selu_p4_s32_uniform_any_ulp.csv,selu,poly,4,32,ulp,bf16,0.12,15.76,1,"[-10.0,10.0]"
selu_p5_s16_uniform_any_ulp.csv,selu,poly,5,16,ulp,bf16,0.12,8.56,1,"[-10.0,10.0]"
selu_p5_s4_uniform_any_ulp.csv,selu,poly,5,4,ulp,bf16,0.12,3.41,1,"[-10.0,10.0]"
selu_p6_s2_uniform_any_ulp.csv,selu,poly,6,2,ulp,bf16,0.25,2.26,1,"[-10.0,10.0]"
selu_p7_s1_uniform_any_ulp.csv,selu,poly,7,1,ulp,bf16,80.38,1.74,1,"[-10.0,10.0]"
selu_p7_s8_uniform_any_ulp.csv,selu,poly,7,8,ulp,bf16,0.12,5.36,1,"[-10.0,10.0]"
selu_p8_s4_uniform_any_ulp.csv,selu,poly,8,4,ulp,bf16,0.00,3.64,1,"[-10.0,10.0]"
selu_p9_s4_uniform_any_ulp.csv,selu,poly,9,4,ulp,bf16,0.00,3.80,1,"[-10.0,10.0]"
sigmoid_accurate_n8d7_s1_uniform_rational_ulp.csv,sigmoid_accurate,rational_quotient,8d7,1,ulp,bf16,0.50,4.25,1,"[-10.0,10.0]"
sigmoid_accurate_p4_s16_uniform_any_ulp.csv,sigmoid_accurate,poly,4,16,ulp,bf16,0.50,11.32,1,"[-10.0,10.0]"
sigmoid_accurate_p6_s1_uniform_fpminimax_ulp.csv,sigmoid_accurate,exponent_alu_exp2,6,1,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_n10d2_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,10d2,1,ulp,bf16,255.00,3.69,1,"[-10.0,10.0]"
sigmoid_n10d4_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,10d4,1,ulp,bf16,246.99,4.08,1,"[-10.0,10.0]"
sigmoid_n10d6_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,10d6,1,ulp,bf16,0.17,4.41,1,"[-10.0,10.0]"
sigmoid_n11d2_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,11d2,1,ulp,bf16,368.50,3.91,1,"[-10.0,10.0]"
sigmoid_n11d4_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,11d4,1,ulp,bf16,247.50,4.24,1,"[-10.0,10.0]"
sigmoid_n12d1_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,12d1,1,ulp,bf16,261.53,3.97,1,"[-10.0,10.0]"
sigmoid_n12d3_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,12d3,1,ulp,bf16,10.00,4.24,1,"[-10.0,10.0]"
sigmoid_n13d1_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,13d1,1,ulp,bf16,254.00,4.13,1,"[-10.0,10.0]"
sigmoid_n13d3_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,13d3,1,ulp,bf16,48.51,4.41,1,"[-10.0,10.0]"
sigmoid_n14d2_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,14d2,1,ulp,bf16,338.50,4.41,1,"[-10.0,10.0]"
sigmoid_n1d1_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,1d1,1,ulp,bf16,253.25,2.11,1,"[-10.0,10.0]"
sigmoid_n2d2_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,2d2,1,ulp,bf16,43.49,2.43,1,"[-10.0,10.0]"
sigmoid_n3d2_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,3d2,1,ulp,bf16,12.01,2.59,1,"[-10.0,10.0]"
sigmoid_n4d1_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,4d1,1,ulp,bf16,285.88,2.59,1,"[-10.0,10.0]"
sigmoid_n4d3_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,4d3,1,ulp,bf16,198.00,2.91,1,"[-10.0,10.0]"
sigmoid_n5d1_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,5d1,1,ulp,bf16,252.96,2.76,1,"[-10.0,10.0]"
sigmoid_n5d3_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,5d3,1,ulp,bf16,33.24,3.09,1,"[-10.0,10.0]"
sigmoid_n5d5_s1_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,5d5,1,ulp,bf16,8.82,3.42,1,"[-10.0,10.0]"
sigmoid_n6d1_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,6d1,2,ulp,bf16,380.50,4.57,1,"[-10.0,10.0]"
sigmoid_n6d3_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,6d3,2,ulp,bf16,225.50,5.18,1,"[-10.0,10.0]"
sigmoid_n6d5_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,6d5,2,ulp,bf16,0.50,5.84,1,"[-10.0,10.0]"
sigmoid_n7d1_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,7d1,2,ulp,bf16,375.00,4.91,1,"[-10.0,10.0]"
sigmoid_n7d3_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,7d3,2,ulp,bf16,18.87,5.51,1,"[-10.0,10.0]"
sigmoid_n7d5_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,7d5,2,ulp,bf16,0.70,6.23,1,"[-10.0,10.0]"
sigmoid_n7d7_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,7d7,2,ulp,bf16,0.50,6.83,1,"[-10.0,10.0]"
sigmoid_n8d2_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,8d2,2,ulp,bf16,255.00,5.51,1,"[-10.0,10.0]"
sigmoid_n8d4_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,8d4,2,ulp,bf16,37.01,6.17,1,"[-10.0,10.0]"
sigmoid_n8d6_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,8d6,2,ulp,bf16,0.50,6.89,1,"[-10.0,10.0]"
sigmoid_n8d8_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,8d8,2,ulp,bf16,0.50,7.50,1,"[-10.0,10.0]"
sigmoid_n9d2_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,9d2,2,ulp,bf16,255.09,5.84,1,"[-10.0,10.0]"
sigmoid_n9d4_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,9d4,2,ulp,bf16,227.50,6.50,1,"[-10.0,10.0]"
sigmoid_n9d6_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,9d6,2,ulp,bf16,0.50,7.22,1,"[-10.0,10.0]"
sigmoid_p10_s16_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,10,16,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p10_s3_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,10,3,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p11_s1_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,11,1,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p11_s4_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,11,4,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p12_s2_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,12,2,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p12_s8_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,12,8,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p13_s32_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,13,32,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p14_s16_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,14,16,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p14_s3_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,14,3,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p15_s1_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,15,1,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p15_s4_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,15,4,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p16_s2_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,16,2,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p16_s8_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,16,8,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p1_s32_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,1,32,ulp,bf16,1.25,2.23,1,"[-10.0,10.0]"
sigmoid_p2_s16_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,2,16,ulp,bf16,0.50,2.18,1,"[-10.0,10.0]"
sigmoid_p2_s32_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,2,32,ulp,bf16,0.50,2.18,1,"[-10.0,10.0]"
sigmoid_p3_s16_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,3,16,ulp,bf16,0.50,2.43,1,"[-10.0,10.0]"
sigmoid_p3_s32_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,3,32,ulp,bf16,0.50,2.44,1,"[-10.0,10.0]"
sigmoid_p4_s16_uniform_any_ulp.csv,sigmoid,poly,4,16,ulp,bf16,127.99,13.71,1,"[-10.0,10.0]"
sigmoid_p4_s32_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,4,32,ulp,bf16,0.25,2.39,1,"[-10.0,10.0]"
sigmoid_p5_s16_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,5,16,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p5_s32_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,5,32,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p6_s16_uniform_any_ulp.csv,sigmoid,poly,6,16,ulp,bf16,127.99,15.86,1,"[-10.0,10.0]"
sigmoid_p6_s32_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,6,32,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p7_s16_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,7,16,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p7_s32_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,7,32,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p8_s16_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,8,16,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p8_s3_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,8,3,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p9_s1_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,9,1,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
sigmoid_p9_s4_uniform_any_ulp.csv,sigmoid,exponent_alu_exp2,9,4,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
silu_n10d3_s1_uniform_rational_ulp.csv,silu,rational_quotient,10d3,1,ulp,bf16,0.50,3.92,1,"[-10.0,10.0]"
silu_n11d10_s1_uniform_rational_ulp.csv,silu,rational_quotient,11d10,1,ulp,bf16,22.38,5.13,1,"[-10.0,10.0]"
silu_n11d5_s1_uniform_rational_ulp.csv,silu,rational_quotient,11d5,1,ulp,bf16,0.25,4.42,1,"[-10.0,10.0]"
silu_n12d4_s1_uniform_rational_ulp.csv,silu,rational_quotient,12d4,1,ulp,bf16,19.19,4.19,1,"[-10.0,10.0]"
silu_n14d1_s1_uniform_rational_ulp.csv,silu,rational_quotient,14d1,1,ulp,bf16,7.00,4.25,1,"[-10.0,10.0]"
silu_n1d1_s1_uniform_rational_ulp.csv,silu,rational_quotient,1d1,1,ulp,bf16,155.72,2.12,1,"[-10.0,10.0]"
silu_n3d2_s1_uniform_rational_ulp.csv,silu,rational_quotient,3d2,1,ulp,bf16,113.00,2.59,1,"[-10.0,10.0]"
silu_n4d3_s1_uniform_rational_ulp.csv,silu,rational_quotient,4d3,1,ulp,bf16,19.00,2.92,1,"[-10.0,10.0]"
silu_n5d3_s1_uniform_rational_ulp.csv,silu,rational_quotient,5d3,1,ulp,bf16,6.00,3.09,1,"[-10.0,10.0]"
silu_n6d1_s1_uniform_rational_ulp.csv,silu,rational_quotient,6d1,1,ulp,bf16,72.50,2.93,1,"[-10.0,10.0]"
silu_n6d5_s1_uniform_rational_ulp.csv,silu,rational_quotient,6d5,1,ulp,bf16,0.50,3.59,1,"[-10.0,10.0]"
silu_n7d3_s1_uniform_rational_ulp.csv,silu,rational_quotient,7d3,1,ulp,bf16,1.00,3.43,1,"[-10.0,10.0]"
silu_n7d7_s1_uniform_rational_ulp.csv,silu,rational_quotient,7d7,1,ulp,bf16,0.25,4.09,1,"[-10.0,10.0]"
silu_n8d4_s1_uniform_rational_ulp.csv,silu,rational_quotient,8d4,1,ulp,bf16,0.50,3.75,1,"[-10.0,10.0]"
silu_n8d8_s1_uniform_rational_ulp.csv,silu,rational_quotient,8d8,1,ulp,bf16,0.00,4.42,1,"[-10.0,10.0]"
silu_n9d4_s1_uniform_rational_ulp.csv,silu,rational_quotient,9d4,1,ulp,bf16,30.88,3.70,1,"[-10.0,10.0]"
silu_p10_s1_uniform_any_ulp.csv,silu,poly,10,1,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
silu_p12_s1_uniform_any_ulp.csv,silu,poly,12,1,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
silu_p15_s1_uniform_any_ulp.csv,silu,poly,15,1,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
silu_p1_s2_uniform_any_ulp.csv,silu,poly,1,2,ulp,bf16,53.50,1.86,1,"[-10.0,10.0]"
silu_p1_s8_uniform_any_ulp.csv,silu,poly,1,8,ulp,bf16,9.16,4.45,1,"[-10.0,10.0]"
silu_p2_s32_uniform_any_ulp.csv,silu,poly,2,32,ulp,bf16,9.09,18.88,1,"[-10.0,10.0]"
silu_p3_s16_uniform_any_ulp.csv,silu,poly,3,16,ulp,bf16,9.09,11.02,1,"[-10.0,10.0]"
silu_p3_s3_uniform_any_ulp.csv,silu,poly,3,3,ulp,bf16,36.44,2.91,1,"[-10.0,10.0]"
silu_p4_s1_uniform_any_ulp.csv,silu,poly,4,1,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
silu_p4_s4_uniform_any_ulp.csv,silu,poly,4,4,ulp,bf16,0.50,3.54,1,"[-10.0,10.0]"
silu_p5_s2_uniform_any_ulp.csv,silu,poly,5,2,ulp,bf16,1.33,2.64,1,"[-10.0,10.0]"
silu_p6_s1_uniform_any_ulp.csv,silu,poly,6,1,ulp,bf16,-,FAILED,1,"[-10.0,10.0]"
silu_p6_s8_uniform_any_ulp.csv,silu,poly,6,8,ulp,bf16,9.09,6.75,1,"[-10.0,10.0]"
silu_p7_s4_uniform_any_ulp.csv,silu,poly,7,4,ulp,bf16,0.50,4.46,1,"[-10.0,10.0]"
silu_p8_s3_uniform_any_ulp.csv,silu,poly,8,3,ulp,bf16,36.44,3.41,1,"[-10.0,10.0]"
silu_p9_s3_uniform_any_ulp.csv,silu,poly,9,3,ulp,bf16,36.44,3.41,1,"[-10.0,10.0]"
sin_n10d2_s1_uniform_rational_ulp.csv,sin,trig,10d2,1,ulp,bf16,107.31,4.25,1,"[-3.141592653589793,3.141592653589793]"
sin_n10d6_s1_uniform_rational_ulp.csv,sin,trig,10d6,1,ulp,bf16,107.22,4.69,1,"[-3.141592653589793,3.141592653589793]"
sin_n11d4_s1_uniform_rational_ulp.csv,sin,trig,11d4,1,ulp,bf16,0.00,3.88,1,"[-3.141592653589793,3.141592653589793]"
sin_n12d3_s1_uniform_rational_ulp.csv,sin,trig,12d3,1,ulp,bf16,128.00,4.19,1,"[-3.141592653589793,3.141592653589793]"
sin_n13d3_s1_uniform_rational_ulp.csv,sin,trig,13d3,1,ulp,bf16,0.00,3.92,1,"[-3.141592653589793,3.141592653589793]"
sin_n1d1_s1_uniform_rational_ulp.csv,sin,trig,1d1,1,ulp,bf16,28.00,2.83,1,"[-3.141592653589793,3.141592653589793]"
sin_n3d2_s1_uniform_rational_ulp.csv,sin,trig,3d2,1,ulp,bf16,0.50,3.56,1,"[-3.141592653589793,3.141592653589793]"
sin_n4d4_s1_uniform_rational_ulp.csv,sin,trig,4d4,1,ulp,bf16,70.00,3.83,1,"[-3.141592653589793,3.141592653589793]"
sin_n5d4_s1_uniform_rational_ulp.csv,sin,trig,5d4,1,ulp,bf16,0.00,3.39,1,"[-3.141592653589793,3.141592653589793]"
sin_n6d3_s1_uniform_rational_ulp.csv,sin,trig,6d3,1,ulp,bf16,95.00,3.81,1,"[-3.141592653589793,3.141592653589793]"
sin_n7d1_s1_uniform_rational_ulp.csv,sin,trig,7d1,1,ulp,bf16,0.00,3.36,1,"[-3.141592653589793,3.141592653589793]"
sin_n7d5_s1_uniform_rational_ulp.csv,sin,trig,7d5,1,ulp,bf16,0.00,3.55,1,"[-3.141592653589793,3.141592653589793]"
sin_n8d3_s1_uniform_rational_ulp.csv,sin,trig,8d3,1,ulp,bf16,128.00,3.75,1,"[-3.141592653589793,3.141592653589793]"
sin_n8d7_s1_uniform_rational_ulp.csv,sin,trig,8d7,1,ulp,bf16,128.00,4.20,1,"[-3.141592653589793,3.141592653589793]"
sin_n9d3_s1_uniform_rational_ulp.csv,sin,trig,9d3,1,ulp,bf16,0.00,3.59,1,"[-3.141592653589793,3.141592653589793]"
sin_n9d7_s1_uniform_rational_ulp.csv,sin,trig,9d7,1,ulp,bf16,0.00,3.89,1,"[-3.141592653589793,3.141592653589793]"
sin_p12_s1_uniform_any_ulp.csv,sin,trig,12,1,ulp,bf16,0.00,2.87,1,"[-3.141592653589793,3.141592653589793]"
sin_p16_s1_uniform_any_ulp.csv,sin,trig,16,1,ulp,bf16,0.00,2.87,1,"[-3.141592653589793,3.141592653589793]"
sin_p1_s32_uniform_any_ulp.csv,sin,trig,1,32,ulp,bf16,0.50,20.73,1,"[-3.141592653589793,3.141592653589793]"
sin_p2_s16_uniform_any_ulp.csv,sin,trig,2,16,ulp,bf16,0.50,13.34,1,"[-3.141592653589793,3.141592653589793]"
sin_p2_s3_uniform_any_ulp.csv,sin,trig,2,3,ulp,bf16,28.00,3.37,1,"[-3.141592653589793,3.141592653589793]"
sin_p3_s1_uniform_any_ulp.csv,sin,trig,3,1,ulp,bf16,1.00,2.54,1,"[-3.141592653589793,3.141592653589793]"
sin_p3_s4_uniform_any_ulp.csv,sin,trig,3,4,ulp,bf16,0.50,4.95,1,"[-3.141592653589793,3.141592653589793]"
sin_p4_s2_uniform_any_ulp.csv,sin,trig,4,2,ulp,bf16,1.00,3.08,1,"[-3.141592653589793,3.141592653589793]"
sin_p4_s8_uniform_any_ulp.csv,sin,trig,4,8,ulp,bf16,0.50,8.15,1,"[-3.141592653589793,3.141592653589793]"
sin_p5_s3_uniform_any_ulp.csv,sin,trig,5,3,ulp,bf16,0.50,4.58,1,"[-3.141592653589793,3.141592653589793]"
sin_p6_s2_uniform_any_ulp.csv,sin,trig,6,2,ulp,bf16,0.50,3.42,1,"[-3.141592653589793,3.141592653589793]"
sin_p7_s1_uniform_any_ulp.csv,sin,trig,7,1,ulp,bf16,0.00,2.87,1,"[-3.141592653589793,3.141592653589793]"
sin_p7_s4_uniform_any_ulp.csv,sin,trig,7,4,ulp,bf16,0.50,5.51,1,"[-3.141592653589793,3.141592653589793]"
sin_p8_s4_uniform_any_ulp.csv,sin,trig,8,4,ulp,bf16,0.50,5.51,1,"[-3.141592653589793,3.141592653589793]"
sinh_n10d1_s1_uniform_rational_ulp.csv,sinh,rational_quotient,10d1,1,ulp,bf16,6.00,3.59,1,"[-10.0,10.0]"
sinh_n10d5_s1_uniform_rational_ulp.csv,sinh,rational_quotient,10d5,1,ulp,bf16,0.03,2.87,1,"[-10.0,10.0]"
sinh_n11d3_s1_uniform_rational_ulp.csv,sinh,rational_quotient,11d3,1,ulp,bf16,55.00,3.80,1,"[-10.0,10.0]"
sinh_n12d3_s1_uniform_rational_ulp.csv,sinh,rational_quotient,12d3,1,ulp,bf16,0.25,2.87,1,"[-10.0,10.0]"
sinh_n13d2_s1_uniform_rational_ulp.csv,sinh,rational_quotient,13d2,1,ulp,bf16,0.00,3.04,1,"[-10.0,10.0]"
sinh_n15d14_s1_uniform_rational_ulp.csv,sinh,rational_quotient,15d14,1,ulp,bf16,0.00,4.09,1,"[-10.0,10.0]"
sinh_n3d1_s1_uniform_rational_ulp.csv,sinh,rational_quotient,3d1,1,ulp,bf16,161.31,2.44,1,"[-10.0,10.0]"
sinh_n4d3_s1_uniform_rational_ulp.csv,sinh,rational_quotient,4d3,1,ulp,bf16,51.00,2.22,1,"[-10.0,10.0]"
sinh_n5d3_s1_uniform_rational_ulp.csv,sinh,rational_quotient,5d3,1,ulp,bf16,23.00,3.09,1,"[-10.0,10.0]"
sinh_n6d2_s1_uniform_rational_ulp.csv,sinh,rational_quotient,6d2,1,ulp,bf16,22.00,2.38,1,"[-10.0,10.0]"
sinh_n6d6_s1_uniform_rational_ulp.csv,sinh,rational_quotient,6d6,1,ulp,bf16,1.00,2.71,1,"[-10.0,10.0]"
sinh_n7d4_s1_uniform_rational_ulp.csv,sinh,rational_quotient,7d4,1,ulp,bf16,1.00,3.59,1,"[-10.0,10.0]"
sinh_n8d1_s1_uniform_rational_ulp.csv,sinh,rational_quotient,8d1,1,ulp,bf16,31.00,3.37,1,"[-10.0,10.0]"
sinh_n8d5_s1_uniform_rational_ulp.csv,sinh,rational_quotient,8d5,1,ulp,bf16,0.50,2.70,1,"[-10.0,10.0]"
sinh_n9d1_s1_uniform_rational_ulp.csv,sinh,rational_quotient,9d1,1,ulp,bf16,30.00,3.25,1,"[-10.0,10.0]"
sinh_n9d5_s1_uniform_rational_ulp.csv,sinh,rational_quotient,9d5,1,ulp,bf16,80.00,3.69,1,"[-10.0,10.0]"
sinh_p10_s1_uniform_any_ulp.csv,sinh,poly,10,1,ulp,bf16,6.00,2.20,1,"[-10.0,10.0]"
sinh_p11_s2_uniform_any_ulp.csv,sinh,poly,11,2,ulp,bf16,1.00,3.30,1,"[-10.0,10.0]"
sinh_p15_s1_uniform_any_ulp.csv,sinh,poly,15,1,ulp,bf16,0.03,2.60,1,"[-10.0,10.0]"
sinh_p1_s2_uniform_any_ulp.csv,sinh,poly,1,2,ulp,bf16,171.69,1.83,1,"[-10.0,10.0]"
sinh_p1_s8_uniform_any_ulp.csv,sinh,poly,1,8,ulp,bf16,59.50,4.31,1,"[-10.0,10.0]"
sinh_p2_s32_uniform_any_ulp.csv,sinh,poly,2,32,ulp,bf16,0.50,19.00,1,"[-10.0,10.0]"
sinh_p3_s16_uniform_any_ulp.csv,sinh,poly,3,16,ulp,bf16,0.50,11.66,1,"[-10.0,10.0]"
sinh_p3_s3_uniform_any_ulp.csv,sinh,poly,3,3,ulp,bf16,160.88,2.61,1,"[-10.0,10.0]"
sinh_p4_s1_uniform_any_ulp.csv,sinh,poly,4,1,ulp,bf16,170.44,1.70,1,"[-10.0,10.0]"
sinh_p4_s4_uniform_any_ulp.csv,sinh,poly,4,4,ulp,bf16,7.00,3.46,1,"[-10.0,10.0]"
sinh_p5_s2_uniform_any_ulp.csv,sinh,poly,5,2,ulp,bf16,100.00,2.32,1,"[-10.0,10.0]"
sinh_p6_s1_uniform_any_ulp.csv,sinh,poly,6,1,ulp,bf16,100.00,1.87,1,"[-10.0,10.0]"
sinh_p6_s8_uniform_any_ulp.csv,sinh,poly,6,8,ulp,bf16,0.50,8.07,1,"[-10.0,10.0]"
sinh_p7_s4_uniform_any_ulp.csv,sinh,poly,7,4,ulp,bf16,0.50,4.80,1,"[-10.0,10.0]"
sinh_p8_s3_uniform_any_ulp.csv,sinh,poly,8,3,ulp,bf16,31.00,3.83,1,"[-10.0,10.0]"
sinh_p9_s3_uniform_any_ulp.csv,sinh,poly,9,3,ulp,bf16,6.00,4.11,1,"[-10.0,10.0]"
softplus_n10d2_s1_uniform_rational_ulp.csv,softplus,rational_quotient,10d2,1,ulp,bf16,0.50,3.75,1,"[-10.0,10.0]"
