csv,activation,method,degree,segments,precision,bf16_maxulp,runtime_us,compiles,range
identity_n9d7_s1_uniform_rational_ulp.csv,identity,rational,9d7,1,bf16,0.00,2.21,1,"[-128.0,128.0]"
identity_p10_s3_uniform_any_ulp.csv,identity,clamped_affine,10,3,bf16,0.00,1.71,1,"[-128.0,128.0]"
identity_p11_s2_uniform_any_ulp.csv,identity,clamped_affine,11,2,bf16,0.00,1.71,1,"[-128.0,128.0]"
identity_p12_s2_uniform_any_ulp.csv,identity,clamped_affine,12,2,bf16,0.00,1.71,1,"[-128.0,128.0]"
identity_p13_s2_uniform_any_ulp.csv,identity,clamped_affine,13,2,bf16,0.00,1.70,1,"[-128.0,128.0]"
identity_p15_s1_uniform_any_ulp.csv,identity,identity,15,1,bf16,0.00,0.13,1,"[-128.0,128.0]"
identity_p1_s2_uniform_any_ulp.csv,identity,clamped_affine,1,2,bf16,0.00,1.71,1,"[-128.0,128.0]"
identity_p1_s8_uniform_any_ulp.csv,identity,clamped_affine,1,8,bf16,0.00,1.70,1,"[-128.0,128.0]"
identity_p2_s32_uniform_any_ulp.csv,identity,clamped_affine,2,32,bf16,0.00,1.70,1,"[-128.0,128.0]"
identity_p3_s16_uniform_any_ulp.csv,identity,clamped_affine,3,16,bf16,0.00,1.71,1,"[-128.0,128.0]"
identity_p3_s3_uniform_any_ulp.csv,identity,clamped_affine,3,3,bf16,0.00,1.70,1,"[-128.0,128.0]"
identity_p4_s1_uniform_any_ulp.csv,identity,identity,4,1,bf16,0.00,0.13,1,"[-128.0,128.0]"
identity_p4_s4_uniform_any_ulp.csv,identity,clamped_affine,4,4,bf16,0.00,1.72,1,"[-128.0,128.0]"
identity_p5_s2_uniform_any_ulp.csv,identity,clamped_affine,5,2,bf16,0.00,1.70,1,"[-128.0,128.0]"
identity_p5_s8_uniform_any_ulp.csv,identity,clamped_affine,5,8,bf16,0.00,1.71,1,"[-128.0,128.0]"
identity_p6_s32_uniform_any_ulp.csv,identity,clamped_affine,6,32,bf16,0.00,1.71,1,"[-128.0,128.0]"
identity_p7_s16_uniform_any_ulp.csv,identity,clamped_affine,7,16,bf16,0.00,1.70,1,"[-128.0,128.0]"
identity_p7_s4_uniform_any_ulp.csv,identity,clamped_affine,7,4,bf16,0.00,1.70,1,"[-128.0,128.0]"
identity_p8_s2_uniform_any_ulp.csv,identity,clamped_affine,8,2,bf16,0.00,1.70,1,"[-128.0,128.0]"
identity_p9_s1_uniform_any_ulp.csv,identity,identity,9,1,bf16,0.00,0.13,1,"[-128.0,128.0]"
identity_p9_s8_uniform_any_ulp.csv,identity,clamped_affine,9,8,bf16,0.00,1.70,1,"[-128.0,128.0]"
leaky_relu_p10_s4_uniform_any_ulp.csv,leaky_relu,poly,10,4,bf16,0.00,3.25,1,"[-10.0,10.0]"
leaky_relu_p11_s3_uniform_any_ulp.csv,leaky_relu,poly,11,3,bf16,0.00,2.75,1,"[-10.0,10.0]"
leaky_relu_p12_s3_uniform_any_ulp.csv,leaky_relu,poly,12,3,bf16,0.00,2.75,1,"[-10.0,10.0]"
leaky_relu_p13_s3_uniform_any_ulp.csv,leaky_relu,poly,13,3,bf16,0.00,1.97,1,"[-10.0,10.0]"
leaky_relu_p15_s2_uniform_any_ulp.csv,leaky_relu,poly,15,2,bf16,0.00,1.81,1,"[-10.0,10.0]"
leaky_relu_p1_s1_uniform_any_ulp.csv,leaky_relu,poly,1,1,bf16,158.40,1.70,1,"[-10.0,10.0]"
leaky_relu_p1_s4_uniform_any_ulp.csv,leaky_relu,poly,1,4,bf16,0.00,2.32,1,"[-10.0,10.0]"
leaky_relu_p2_s2_uniform_any_ulp.csv,leaky_relu,poly,2,2,bf16,0.00,1.79,1,"[-10.0,10.0]"
leaky_relu_p2_s8_uniform_any_ulp.csv,leaky_relu,poly,2,8,bf16,0.00,3.72,1,"[-10.0,10.0]"
leaky_relu_p3_s32_uniform_any_ulp.csv,leaky_relu,poly,3,32,bf16,0.00,14.18,1,"[-10.0,10.0]"
leaky_relu_p4_s16_uniform_any_ulp.csv,leaky_relu,poly,4,16,bf16,0.00,7.57,1,"[-10.0,10.0]"
leaky_relu_p4_s3_uniform_any_ulp.csv,leaky_relu,poly,4,3,bf16,0.00,2.10,1,"[-10.0,10.0]"
leaky_relu_p5_s1_uniform_any_ulp.csv,leaky_relu,poly,5,1,bf16,158.40,1.73,1,"[-10.0,10.0]"
leaky_relu_p5_s4_uniform_any_ulp.csv,leaky_relu,poly,5,4,bf16,0.00,2.75,1,"[-10.0,10.0]"
leaky_relu_p6_s2_uniform_any_ulp.csv,leaky_relu,poly,6,2,bf16,0.00,1.90,1,"[-10.0,10.0]"
leaky_relu_p6_s8_uniform_any_ulp.csv,leaky_relu,poly,6,8,bf16,0.00,4.67,1,"[-10.0,10.0]"
leaky_relu_p7_s3_uniform_any_ulp.csv,leaky_relu,poly,7,3,bf16,0.00,2.43,1,"[-10.0,10.0]"
leaky_relu_p8_s1_uniform_any_ulp.csv,leaky_relu,poly,8,1,bf16,158.40,1.73,1,"[-10.0,10.0]"
leaky_relu_p8_s8_uniform_any_ulp.csv,leaky_relu,poly,8,8,bf16,0.00,5.11,1,"[-10.0,10.0]"
leaky_relu_p9_s4_uniform_any_ulp.csv,leaky_relu,poly,9,4,bf16,0.00,3.25,1,"[-10.0,10.0]"
lgamma_n10d2_s1_uniform_rational_ulp.csv,lgamma,rational,10d2,1,bf16,4.00,3.75,1,"[0.001,100.0]"
lgamma_n11d2_s1_uniform_rational_ulp.csv,lgamma,rational,11d2,1,bf16,193.25,3.80,1,"[0.001,100.0]"
lgamma_n11d5_s2_uniform_rational_ulp.csv,lgamma,rational,11d5,2,bf16,255.00,6.90,1,"[0.001,100.0]"
lgamma_n12d2_s2_uniform_rational_ulp.csv,lgamma,rational,12d2,2,bf16,0.02,6.91,1,"[0.001,100.0]"
lgamma_n13d2_s1_uniform_rational_ulp.csv,lgamma,rational,13d2,1,bf16,3.00,4.25,1,"[0.001,100.0]"
lgamma_n14d2_s1_uniform_rational_ulp.csv,lgamma,rational,14d2,1,bf16,4.00,4.42,1,"[0.001,100.0]"
lgamma_n1d1_s2_uniform_rational_ulp.csv,lgamma,rational,1d1,2,bf16,74.75,2.93,1,"[0.001,100.0]"
lgamma_n3d1_s1_uniform_rational_ulp.csv,lgamma,rational,3d1,1,bf16,63.00,2.43,1,"[0.001,100.0]"
lgamma_n3d3_s1_uniform_rational_ulp.csv,lgamma,rational,3d3,1,bf16,26.00,2.65,1,"[0.001,100.0]"
lgamma_n4d2_s1_uniform_rational_ulp.csv,lgamma,rational,4d2,1,bf16,194.25,2.76,1,"[0.001,100.0]"
lgamma_n4d4_s1_uniform_rational_ulp.csv,lgamma,rational,4d4,1,bf16,5.00,3.09,1,"[0.001,100.0]"
lgamma_n5d2_s1_uniform_rational_ulp.csv,lgamma,rational,5d2,1,bf16,12.00,2.93,1,"[0.001,100.0]"
lgamma_n5d4_s1_uniform_rational_ulp.csv,lgamma,rational,5d4,1,bf16,3.00,3.26,1,"[0.001,100.0]"
lgamma_n6d1_s1_uniform_rational_ulp.csv,lgamma,rational,6d1,1,bf16,22.00,2.93,1,"[0.001,100.0]"
lgamma_n6d3_s1_uniform_rational_ulp.csv,lgamma,rational,6d3,1,bf16,4.00,3.26,1,"[0.001,100.0]"
lgamma_n6d5_s2_uniform_rational_ulp.csv,lgamma,rational,6d5,2,bf16,254.95,5.46,1,"[0.001,100.0]"
lgamma_n7d2_s1_uniform_rational_ulp.csv,lgamma,rational,7d2,1,bf16,12.00,3.26,1,"[0.001,100.0]"
lgamma_n7d4_s1_uniform_rational_ulp.csv,lgamma,rational,7d4,1,bf16,12.00,3.37,1,"[0.001,100.0]"
lgamma_n8d1_s2_uniform_rational_ulp.csv,lgamma,rational,8d1,2,bf16,1.00,5.25,1,"[0.001,100.0]"
lgamma_n8d4_s1_uniform_rational_ulp.csv,lgamma,rational,8d4,1,bf16,103.45,3.75,1,"[0.001,100.0]"
lgamma_n8d7_s1_uniform_rational_ulp.csv,lgamma,rational,8d7,1,bf16,0.25,4.25,1,"[0.001,100.0]"
lgamma_n9d3_s2_uniform_rational_ulp.csv,lgamma,rational,9d3,2,bf16,0.02,6.24,1,"[0.001,100.0]"
lgamma_p10_s16_uniform_any_ulp.csv,lgamma,poly,10,16,bf16,1.02,12.88,1,"[0.001,100.0]"
lgamma_p10_s3_uniform_any_ulp.csv,lgamma,poly,10,3,bf16,1.02,3.69,1,"[0.001,100.0]"
lgamma_p11_s1_uniform_any_ulp.csv,lgamma,poly,11,1,bf16,3.79,1.89,1,"[0.001,100.0]"
lgamma_p11_s4_uniform_any_ulp.csv,lgamma,poly,11,4,bf16,1.02,4.65,1,"[0.001,100.0]"
lgamma_p12_s2_uniform_any_ulp.csv,lgamma,poly,12,2,bf16,1.02,3.13,1,"[0.001,100.0]"
lgamma_p12_s8_uniform_any_ulp.csv,lgamma,poly,12,8,bf16,1.02,6.97,1,"[0.001,100.0]"
lgamma_p13_s32_uniform_any_ulp.csv,lgamma,poly,13,32,bf16,1.02,25.02,1,"[0.001,100.0]"
lgamma_p14_s16_uniform_any_ulp.csv,lgamma,poly,14,16,bf16,1.02,14.10,1,"[0.001,100.0]"
lgamma_p14_s3_uniform_any_ulp.csv,lgamma,poly,14,3,bf16,1.02,3.70,1,"[0.001,100.0]"
lgamma_p15_s1_uniform_any_ulp.csv,lgamma,poly,15,1,bf16,3.79,1.89,1,"[0.001,100.0]"
lgamma_p15_s4_uniform_any_ulp.csv,lgamma,poly,15,4,bf16,1.02,4.65,1,"[0.001,100.0]"
lgamma_p16_s2_uniform_any_ulp.csv,lgamma,poly,16,2,bf16,1.02,3.13,1,"[0.001,100.0]"
lgamma_p16_s8_uniform_any_ulp.csv,lgamma,poly,16,8,bf16,1.02,7.08,1,"[0.001,100.0]"
lgamma_p1_s32_uniform_any_ulp.csv,lgamma,poly,1,32,bf16,2.46,16.56,1,"[0.001,100.0]"
lgamma_p2_s16_uniform_any_ulp.csv,lgamma,poly,2,16,bf16,2.46,9.22,1,"[0.001,100.0]"
lgamma_p2_s3_uniform_any_ulp.csv,lgamma,poly,2,3,bf16,48.25,2.27,1,"[0.001,100.0]"
lgamma_p3_s1_uniform_any_ulp.csv,lgamma,poly,3,1,bf16,130.00,1.70,1,"[0.001,100.0]"
lgamma_p3_s4_uniform_any_ulp.csv,lgamma,poly,3,4,bf16,1.63,3.44,1,"[0.001,100.0]"
lgamma_p4_s2_uniform_any_ulp.csv,lgamma,poly,4,2,bf16,1.39,2.48,1,"[0.001,100.0]"
lgamma_p4_s8_uniform_any_ulp.csv,lgamma,poly,4,8,bf16,1.39,5.93,1,"[0.001,100.0]"
lgamma_p5_s32_uniform_any_ulp.csv,lgamma,poly,5,32,bf16,1.39,18.75,1,"[0.001,100.0]"
lgamma_p6_s16_uniform_any_ulp.csv,lgamma,poly,6,16,bf16,1.02,10.92,1,"[0.001,100.0]"
lgamma_p6_s3_uniform_any_ulp.csv,lgamma,poly,6,3,bf16,1.02,3.47,1,"[0.001,100.0]"
lgamma_p7_s1_uniform_any_ulp.csv,lgamma,poly,7,1,bf16,3.79,1.89,1,"[0.001,100.0]"
lgamma_p7_s4_uniform_any_ulp.csv,lgamma,poly,7,4,bf16,1.02,4.10,1,"[0.001,100.0]"
lgamma_p8_s2_uniform_any_ulp.csv,lgamma,poly,8,2,bf16,1.02,3.13,1,"[0.001,100.0]"
lgamma_p8_s8_uniform_any_ulp.csv,lgamma,poly,8,8,bf16,1.02,6.52,1,"[0.001,100.0]"
lgamma_p9_s32_uniform_any_ulp.csv,lgamma,poly,9,32,bf16,1.02,24.91,1,"[0.001,100.0]"
log10_p10_s1_uniform_any_ulp.csv,log10,exponent_alu_log2,10,1,bf16,-,-,0,"[0.1,10.0]"
log10_p14_s1_uniform_any_ulp.csv,log10,exponent_alu_log2,14,1,bf16,-,-,0,"[0.1,10.0]"
log10_p2_s1_uniform_any_ulp.csv,log10,exponent_alu_log2,2,1,bf16,1.00,2.02,1,"[0.1,10.0]"
log10_p6_s1_uniform_any_ulp.csv,log10,exponent_alu_log2,6,1,bf16,0.03,2.43,1,"[0.1,10.0]"
log1p_n10d1_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,10d1,1,bf16,175.75,3.58,1,"[-0.9,10.0]"
log1p_n10d3_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,10d3,1,bf16,6.00,3.92,1,"[-0.9,10.0]"
log1p_n10d5_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,10d5,1,bf16,2.00,4.25,1,"[-0.9,10.0]"
log1p_n11d1_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,11d1,1,bf16,372.00,3.75,1,"[-0.9,10.0]"
log1p_n11d3_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,11d3,1,bf16,11.00,4.09,1,"[-0.9,10.0]"
log1p_n11d5_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,11d5,1,bf16,1.00,4.42,1,"[-0.9,10.0]"
log1p_n12d2_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,12d2,1,bf16,381.00,4.09,1,"[-0.9,10.0]"
log1p_n12d4_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,12d4,1,bf16,2.00,4.42,1,"[-0.9,10.0]"
log1p_n13d2_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,13d2,1,bf16,243.28,4.25,1,"[-0.9,10.0]"
log1p_n14d1_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,14d1,1,bf16,254.96,4.25,1,"[-0.9,10.0]"
log1p_n15d1_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,15d1,1,bf16,338.00,4.42,1,"[-0.9,10.0]"
log1p_n2d1_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,2d1,1,bf16,60.00,2.28,1,"[-0.9,10.0]"
log1p_n3d1_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,3d1,1,bf16,45.50,2.43,1,"[-0.9,10.0]"
log1p_n3d3_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,3d3,1,bf16,18.00,2.76,1,"[-0.9,10.0]"
log1p_n4d2_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,4d2,1,bf16,20.00,2.76,1,"[-0.9,10.0]"
log1p_n4d4_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,4d4,1,bf16,8.00,3.09,1,"[-0.9,10.0]"
log1p_n5d2_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,5d2,1,bf16,15.00,2.93,1,"[-0.9,10.0]"
log1p_n5d4_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,5d4,1,bf16,6.00,3.26,1,"[-0.9,10.0]"
log1p_n6d1_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,6d1,1,bf16,66.00,2.93,1,"[-0.9,10.0]"
log1p_n6d3_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,6d3,1,bf16,7.00,3.26,1,"[-0.9,10.0]"
log1p_n6d5_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,6d5,1,bf16,6.00,3.59,1,"[-0.9,10.0]"
log1p_n7d1_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,7d1,1,bf16,143.75,3.09,1,"[-0.9,10.0]"
log1p_n7d3_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,7d3,1,bf16,4.00,3.42,1,"[-0.9,10.0]"
log1p_n7d5_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,7d5,1,bf16,4.00,3.76,1,"[-0.9,10.0]"
log1p_n7d7_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,7d7,1,bf16,2.00,4.08,1,"[-0.9,10.0]"
log1p_n8d2_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,8d2,1,bf16,7.00,3.42,1,"[-0.9,10.0]"
log1p_n8d4_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,8d4,1,bf16,7.00,3.75,1,"[-0.9,10.0]"
log1p_n8d6_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,8d6,1,bf16,2.00,4.08,1,"[-0.9,10.0]"
log1p_n8d8_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,8d8,1,bf16,1.00,4.42,1,"[-0.9,10.0]"
log1p_n9d2_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,9d2,1,bf16,36.00,3.59,1,"[-0.9,10.0]"
log1p_n9d4_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,9d4,1,bf16,4.00,3.92,1,"[-0.9,10.0]"
log1p_n9d6_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,9d6,1,bf16,1.00,4.25,1,"[-0.9,10.0]"
log1p_p10_s1_uniform_any_ulp.csv,log1p,exponent_alu_log2,10,1,bf16,-,-,0,"[-0.9,10.0]"
log1p_p14_s1_uniform_any_ulp.csv,log1p,exponent_alu_log2,14,1,bf16,-,-,0,"[-0.9,10.0]"
log1p_p2_s1_uniform_any_ulp.csv,log1p,exponent_alu_log2,2,1,bf16,1.00,2.11,1,"[-0.9,10.0]"
log1p_p6_s1_uniform_any_ulp.csv,log1p,exponent_alu_log2,6,1,bf16,0.12,2.54,1,"[-0.9,10.0]"
log2_p10_s1_uniform_any_ulp.csv,log2,exponent_alu_log2,10,1,bf16,-,-,0,"[0.1,10.0]"
log2_p14_s1_uniform_any_ulp.csv,log2,exponent_alu_log2,14,1,bf16,-,-,0,"[0.1,10.0]"
log2_p2_s1_uniform_any_ulp.csv,log2,exponent_alu_log2,2,1,bf16,2.00,2.02,1,"[0.1,10.0]"
log2_p6_s1_uniform_any_ulp.csv,log2,exponent_alu_log2,6,1,bf16,0.00,2.44,1,"[0.1,10.0]"
log_p10_s1_uniform_any_ulp.csv,log,exponent_alu_log2,10,1,bf16,-,-,0,"[0.1,10.0]"
log_p14_s1_uniform_any_ulp.csv,log,exponent_alu_log2,14,1,bf16,-,-,0,"[0.1,10.0]"
log_p2_s1_uniform_any_ulp.csv,log,exponent_alu_log2,2,1,bf16,1.00,2.01,1,"[0.1,10.0]"
log_p6_s1_uniform_any_ulp.csv,log,exponent_alu_log2,6,1,bf16,0.12,2.43,1,"[0.1,10.0]"
logit_n10d1_s1_uniform_rational_ulp.csv,logit,rational,10d1,1,bf16,3.00,3.59,1,"[0.01,0.99]"
logit_n10d5_s1_uniform_rational_ulp.csv,logit,rational,10d5,1,bf16,1.00,4.26,1,"[0.01,0.99]"
logit_n11d3_s1_uniform_rational_ulp.csv,logit,rational,11d3,1,bf16,1.00,3.97,1,"[0.01,0.99]"
logit_n12d3_s1_uniform_rational_ulp.csv,logit,rational,12d3,1,bf16,1.00,4.25,1,"[0.01,0.99]"
logit_n13d3_s1_uniform_rational_ulp.csv,logit,rational,13d3,1,bf16,4.00,4.31,1,"[0.01,0.99]"
logit_n1d1_s1_uniform_rational_ulp.csv,logit,rational,1d1,1,bf16,147.00,1.94,1,"[0.01,0.99]"
logit_n3d2_s1_uniform_rational_ulp.csv,logit,rational,3d2,1,bf16,5.50,2.49,1,"[0.01,0.99]"
logit_n4d3_s1_uniform_rational_ulp.csv,logit,rational,4d3,1,bf16,3.00,2.93,1,"[0.01,0.99]"
logit_n5d3_s1_uniform_rational_ulp.csv,logit,rational,5d3,1,bf16,147.00,2.53,1,"[0.01,0.99]"
logit_n6d2_s1_uniform_rational_ulp.csv,logit,rational,6d2,1,bf16,99.00,2.86,1,"[0.01,0.99]"
logit_n6d6_s1_uniform_rational_ulp.csv,logit,rational,6d6,1,bf16,1.00,3.76,1,"[0.01,0.99]"
logit_n7d4_s1_uniform_rational_ulp.csv,logit,rational,7d4,1,bf16,1.00,3.54,1,"[0.01,0.99]"
logit_n8d1_s1_uniform_rational_ulp.csv,logit,rational,8d1,1,bf16,6.00,3.26,1,"[0.01,0.99]"
logit_n8d5_s1_uniform_rational_ulp.csv,logit,rational,8d5,1,bf16,1.00,3.92,1,"[0.01,0.99]"
logit_n9d1_s1_uniform_rational_ulp.csv,logit,rational,9d1,1,bf16,3.00,3.42,1,"[0.01,0.99]"
logit_n9d5_s1_uniform_rational_ulp.csv,logit,rational,9d5,1,bf16,1.00,4.08,1,"[0.01,0.99]"
logit_p11_s1_uniform_any_ulp.csv,logit,poly,11,1,bf16,3.00,2.25,1,"[0.01,0.99]"
logit_p15_s1_uniform_any_ulp.csv,logit,poly,15,1,bf16,3.00,2.25,1,"[0.01,0.99]"
logit_p1_s2_uniform_any_ulp.csv,logit,poly,1,2,bf16,52.00,1.88,1,"[0.01,0.99]"
logit_p1_s8_uniform_any_ulp.csv,logit,poly,1,8,bf16,17.00,4.62,1,"[0.01,0.99]"
logit_p2_s32_uniform_any_ulp.csv,logit,poly,2,32,bf16,1.00,18.20,1,"[0.01,0.99]"
logit_p3_s16_uniform_any_ulp.csv,logit,poly,3,16,bf16,1.00,11.30,1,"[0.01,0.99]"
logit_p3_s3_uniform_any_ulp.csv,logit,poly,3,3,bf16,21.50,2.78,1,"[0.01,0.99]"
logit_p4_s1_uniform_any_ulp.csv,logit,poly,4,1,bf16,23.50,1.84,1,"[0.01,0.99]"
logit_p8_s1_uniform_any_ulp.csv,logit,poly,8,1,bf16,6.00,2.05,1,"[0.01,0.99]"
logsigmoid_n10d2_s1_uniform_rational_ulp.csv,logsigmoid,rational,10d2,1,bf16,0.50,3.76,1,"[-10.0,10.0]"
logsigmoid_n10d4_s1_uniform_rational_ulp.csv,logsigmoid,rational,10d4,1,bf16,0.25,4.09,1,"[-10.0,10.0]"
logsigmoid_n10d6_s2_uniform_rational_ulp.csv,logsigmoid,rational,10d6,2,bf16,0.00,7.46,1,"[-10.0,10.0]"
logsigmoid_n11d2_s2_uniform_rational_ulp.csv,logsigmoid,rational,11d2,2,bf16,0.00,6.46,1,"[-10.0,10.0]"
logsigmoid_n11d4_s2_uniform_rational_ulp.csv,logsigmoid,rational,11d4,2,bf16,0.00,7.12,1,"[-10.0,10.0]"
logsigmoid_n12d1_s2_uniform_rational_ulp.csv,logsigmoid,rational,12d1,2,bf16,0.12,6.46,1,"[-10.0,10.0]"
logsigmoid_n12d3_s2_uniform_rational_ulp.csv,logsigmoid,rational,12d3,2,bf16,0.00,7.13,1,"[-10.0,10.0]"
logsigmoid_n13d1_s2_uniform_rational_ulp.csv,logsigmoid,rational,13d1,2,bf16,0.12,6.79,1,"[-10.0,10.0]"
logsigmoid_n13d3_s2_uniform_rational_ulp.csv,logsigmoid,rational,13d3,2,bf16,0.06,7.45,1,"[-10.0,10.0]"
logsigmoid_n14d2_s2_uniform_rational_ulp.csv,logsigmoid,rational,14d2,2,bf16,0.06,7.45,1,"[-10.0,10.0]"
logsigmoid_n1d1_s2_uniform_rational_ulp.csv,logsigmoid,rational,1d1,2,bf16,10.44,2.81,1,"[-10.0,10.0]"
logsigmoid_n2d2_s2_uniform_rational_ulp.csv,logsigmoid,rational,2d2,2,bf16,2.56,3.48,1,"[-10.0,10.0]"
logsigmoid_n3d2_s2_uniform_rational_ulp.csv,logsigmoid,rational,3d2,2,bf16,0.69,3.81,1,"[-10.0,10.0]"
logsigmoid_n4d1_s2_uniform_rational_ulp.csv,logsigmoid,rational,4d1,2,bf16,1.19,3.81,1,"[-10.0,10.0]"
logsigmoid_n4d3_s2_uniform_rational_ulp.csv,logsigmoid,rational,4d3,2,bf16,0.06,4.47,1,"[-10.0,10.0]"
logsigmoid_n5d1_s2_uniform_rational_ulp.csv,logsigmoid,rational,5d1,2,bf16,0.50,4.14,1,"[-10.0,10.0]"
logsigmoid_n5d3_s2_uniform_rational_ulp.csv,logsigmoid,rational,5d3,2,bf16,0.06,4.80,1,"[-10.0,10.0]"
logsigmoid_n5d5_s2_uniform_rational_ulp.csv,logsigmoid,rational,5d5,2,bf16,0.00,5.47,1,"[-10.0,10.0]"
logsigmoid_n6d2_s2_uniform_rational_ulp.csv,logsigmoid,rational,6d2,2,bf16,0.12,4.80,1,"[-10.0,10.0]"
logsigmoid_n6d4_s2_uniform_rational_ulp.csv,logsigmoid,rational,6d4,2,bf16,0.06,5.46,1,"[-10.0,10.0]"
logsigmoid_n6d6_s2_uniform_rational_ulp.csv,logsigmoid,rational,6d6,2,bf16,0.00,6.13,1,"[-10.0,10.0]"
logsigmoid_n7d2_s2_uniform_rational_ulp.csv,logsigmoid,rational,7d2,2,bf16,0.12,5.13,1,"[-10.0,10.0]"
logsigmoid_n7d4_s2_uniform_rational_ulp.csv,logsigmoid,rational,7d4,2,bf16,0.06,5.80,1,"[-10.0,10.0]"
logsigmoid_n7d6_s2_uniform_rational_ulp.csv,logsigmoid,rational,7d6,2,bf16,0.00,6.51,1,"[-10.0,10.0]"
logsigmoid_n8d1_s2_uniform_rational_ulp.csv,logsigmoid,rational,8d1,2,bf16,0.12,5.13,1,"[-10.0,10.0]"
logsigmoid_n8d3_s2_uniform_rational_ulp.csv,logsigmoid,rational,8d3,2,bf16,0.00,5.80,1,"[-10.0,10.0]"
logsigmoid_n8d5_s2_uniform_rational_ulp.csv,logsigmoid,rational,8d5,2,bf16,0.00,6.46,1,"[-10.0,10.0]"
logsigmoid_n8d7_s2_uniform_rational_ulp.csv,logsigmoid,rational,8d7,2,bf16,0.00,7.12,1,"[-10.0,10.0]"
logsigmoid_n9d1_s2_uniform_rational_ulp.csv,logsigmoid,rational,9d1,2,bf16,0.12,5.46,1,"[-10.0,10.0]"
logsigmoid_n9d3_s2_uniform_rational_ulp.csv,logsigmoid,rational,9d3,2,bf16,0.00,6.13,1,"[-10.0,10.0]"
logsigmoid_n9d5_s2_uniform_rational_ulp.csv,logsigmoid,rational,9d5,2,bf16,0.00,6.79,1,"[-10.0,10.0]"
logsigmoid_n9d7_s2_uniform_rational_ulp.csv,logsigmoid,rational,9d7,2,bf16,0.06,7.45,1,"[-10.0,10.0]"
logsigmoid_p10_s4_uniform_any_ulp.csv,logsigmoid,poly,10,4,bf16,-,-,0,"[-10.0,10.0]"
logsigmoid_p12_s1_uniform_any_ulp.csv,logsigmoid,poly,12,1,bf16,6.00,2.46,1,"[-10.0,10.0]"
logsigmoid_p15_s1_uniform_any_ulp.csv,logsigmoid,poly,15,1,bf16,6.00,2.46,1,"[-10.0,10.0]"
logsigmoid_p1_s32_uniform_any_ulp.csv,logsigmoid,poly,1,32,bf16,-,-,0,"[-10.0,10.0]"
logsigmoid_p2_s16_uniform_any_ulp.csv,logsigmoid,poly,2,16,bf16,-,-,0,"[-10.0,10.0]"
logsigmoid_p2_s3_uniform_any_ulp.csv,logsigmoid,poly,2,3,bf16,-,-,0,"[-10.0,10.0]"
logsigmoid_p3_s1_uniform_any_ulp.csv,logsigmoid,poly,3,1,bf16,138.25,1.80,1,"[-10.0,10.0]"
logsigmoid_p3_s4_uniform_any_ulp.csv,logsigmoid,poly,3,4,bf16,-,-,0,"[-10.0,10.0]"
logsigmoid_p4_s2_uniform_any_ulp.csv,logsigmoid,poly,4,2,bf16,-,-,0,"[-10.0,10.0]"
logsigmoid_p4_s8_uniform_any_ulp.csv,logsigmoid,poly,4,8,bf16,-,-,0,"[-10.0,10.0]"
logsigmoid_p5_s32_uniform_any_ulp.csv,logsigmoid,poly,5,32,bf16,-,-,0,"[-10.0,10.0]"
logsigmoid_p6_s16_uniform_any_ulp.csv,logsigmoid,poly,6,16,bf16,-,-,0,"[-10.0,10.0]"
logsigmoid_p6_s4_uniform_any_ulp.csv,logsigmoid,poly,6,4,bf16,-,-,0,"[-10.0,10.0]"
logsigmoid_p7_s3_uniform_any_ulp.csv,logsigmoid,poly,7,3,bf16,-,-,0,"[-10.0,10.0]"
